Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Vanadium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: vanadium, laser cleaning, metal, alloy, material properties",,,,,
# Last Modified: 2026-01-08,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,1.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,2000,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,70,%,10,90
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,200,W,50,500
Machine Setting,Frequency,50,kHz,1,200
Material Characteristics,Youngsmodulus,128.0,GPa,None,None
Material Characteristics,Oxidationresistance,0.65,dimensionless,None,None
Material Characteristics,Density,6110.0,kg/m³,None,None
Material Characteristics,Hardness,175.0,HV,None,None
Material Characteristics,Corrosionresistance,0.92,dimensionless (normalized corrosion resistance index),None,None
Material Characteristics,Compressivestrength,345.0,MPa,None,None
Material Characteristics,Flexuralstrength,310.0,MPa,None,None
Material Characteristics,Tensilestrength,345.0,MPa,None,None
Material Characteristics,Fracturetoughness,99.0,MPa√m,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Electricalresistivity,1.97e-07,Ω·m,None,None
Material Characteristics,Absorptivity,0.36,dimensionless,None,None
Material Characteristics,Boilingpoint,3680.0,K,None,None
Material Characteristics,Absorptioncoefficient,62800000.0,m^{-1},None,None
Material Characteristics,Electricalconductivity,4030000.0,S/m,None,None
Material Characteristics,Meltingpoint,2183.0,K,None,None
Material Characteristics,Vaporpressure,3.35,Pa,None,None
Material Characteristics,Thermaldestructionpoint,2183.0,K,None,None
Material Characteristics,Reflectivity,0.72,fraction,None,None
Material Characteristics,Thermalshockresistance,251.0,K,None,None
Material Characteristics,Surfaceroughness,0.12,μm,None,None
Material Characteristics,Laserdamagethreshold,2.45,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.3,dimensionless,0.2,0.4
Laser-Material Interaction,Absorptioncoefficient,5000000,m⁻¹,1000000,10000000
Laser-Material Interaction,Laserdamagethreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,Thermalshockresistance,2.5,MW/m,1.5,3.5
Laser-Material Interaction,Reflectivity,0.7,dimensionless,0.6,0.8
Laser-Material Interaction,Thermaldestructionpoint,2183,K,2100,2250
Laser-Material Interaction,Vaporpressure,10,Pa,1,100
Laser-Material Interaction,Thermaldestruction,2183.0,K,None,None
Laser-Material Interaction,Specificheat,489.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.65,fraction,None,None
Laser-Material Interaction,Thermalconductivity,30.7,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,8.4,10^{-6} K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.38,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,1.028e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.45,J/cm²,None,None
,Metric,1064,nm,None,None
