Category,Property,Value,Unit,Min,Max
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Fluence,5,J/cm²,3.0,5
Machine Setting,Power,100,W,50,500
Machine Setting,Scan Speed,1500,mm/s,10,5000
Machine Setting,Pulse Width,30,ns,0.1,1000
Machine Setting,Repetition Rate,40,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,9430000.0,S/m,None,None
Material Characteristics,Electricalresistivity,1.06e-07,Ω·m,None,None
Material Characteristics,Fracturetoughness,30.0,MPa√m,None,None
Material Characteristics,Surfaceroughness,0.05,μm,None,None
Material Characteristics,Youngsmodulus,168.0,GPa,None,None
Material Characteristics,Oxidationresistance,1700.0,°C,None,None
Material Characteristics,Density,21450.0,kg/m³,None,None
Material Characteristics,Hardness,40.0,HV,None,None
Material Characteristics,Corrosionresistance,9.9,dimensionless (rating scale 0-10),None,None
Material Characteristics,Compressivestrength,240.0,MPa,None,None
Material Characteristics,Flexuralstrength,240.0,MPa,None,None
Material Characteristics,Tensilestrength,125.0,MPa,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Absorptivity,0.05,,None,None
Material Characteristics,Boilingpoint,4098.0,K,None,None
Material Characteristics,Absorptioncoefficient,76800000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,2041.4,K,None,None
Material Characteristics,Vaporpressure,0.44,Pa,None,None
Material Characteristics,Thermaldestructionpoint,2041.4,K,None,None
Material Characteristics,Reflectivity,0.652,,None,None
Material Characteristics,Thermalshockresistance,52.4,K,None,None
Material Characteristics,Laserdamagethreshold,2.2,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,42000000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.065,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.45,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.73,dimensionless,None,None
Laser-Material Interaction,Thermaldestructionpoint,2041.15,K,None,None
Laser-Material Interaction,Thermalshockresistance,1.8,MW/m,None,None
Laser-Material Interaction,Vaporpressure,2.51e-07,Pa,None,None
Laser-Material Interaction,Thermaldestruction,2041.4,K,None,None
Laser-Material Interaction,Specificheat,133.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.65,,None,None
Laser-Material Interaction,Thermalconductivity,71.6,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,8.8e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.11,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,2.51e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
,Metric,1064,nm,None,None
