Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Poplar,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: poplar, laser cleaning, wood, hardwood, material properties",,,,,
# Last Modified: 2026-01-14,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,2,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,60,%,10,90
Machine Setting,Dwelltime,100,μs,0.2,200
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,50,W,10,200
Machine Setting,Frequency,40,kHz,1,200
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Fracturetoughness,0.35,MPa√m,None,None
Material Characteristics,Youngsmodulus,10.2,GPa,None,None
Material Characteristics,Oxidationresistance,0.19,dimensionless,None,None
Material Characteristics,Density,465.0,kg/m³,None,None
Material Characteristics,Hardness,2402.0,N,None,None
Material Characteristics,Corrosionresistance,0.25,normalized durability index (0-1),None,None
Material Characteristics,Compressivestrength,39.2,MPa,None,None
Material Characteristics,Flexuralstrength,69.6,MPa,None,None
Material Characteristics,Tensilestrength,82.7,MPa,None,None
Material Characteristics,Porosity,0.72,%,None,None
Material Characteristics,Laserdamagethreshold,14.2,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.9,dimensionless,0.85,0.95
Laser-Material Interaction,Absorptioncoefficient,100000,m⁻¹,50000,200000
Laser-Material Interaction,Laserdamagethreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,Thermalshockresistance,1.2,MW/m,0.8,1.8
Laser-Material Interaction,Reflectivity,0.1,dimensionless,0.05,0.15
Laser-Material Interaction,Thermaldestructionpoint,550,K,500,600
Laser-Material Interaction,Vaporpressure,1000,Pa,100,5000
Laser-Material Interaction,Thermaldestruction,628.0,K,None,None
Laser-Material Interaction,Specificheat,1380.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.38,%,None,None
Laser-Material Interaction,Thermalconductivity,0.13,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,3.125e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.92,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,1.34e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,2.3,J/cm²,None,None
,Metric,1064,nm,None,None
