# Vanadium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/alloy/vanadium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Vanadium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/alloy/vanadium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Vanadium,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,alloy,,,,,Material subcategory
Basic,Info,Slug,vanadium-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Vanadium oxide removal without substrate damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for optimal Vanadium absorption and thermal processing
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for continuous cleaning coverage
Machine,Settings,energyDensity,5.1,J/cm²,0.1,20,,Fluence threshold for Vanadium oxide removal
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for efficient oxide layer ablation
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for efficient area coverage
Machine,Settings,passCount,3,passes,1,10,,Number of cleaning passes for complete oxide removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal pulse overlap for uniform cleaning
Machine,Settings,power,200,W,50,500,,Typical range for pulsed laser cleaning of reflective metals like vanadium to avoid excessive heat input; starting at 100-200W recommended to prevent melting (melting point ~1910°C). Based on manufacturer specs from IPG Photonics and Coherent for 1064 nm systems used in metal surface preparation.
Machine,Settings,scan_speed,2000,mm/s,10,5000,,"Effective speeds for contamination removal on metals; slower for heavy contamination (500-1000 mm/s), faster for light (2000-5000 mm/s). Recommended 2000 mm/s balances efficiency and uniformity for vanadium's high thermal conductivity. From industry standards in laser cleaning manuals (e.g., Laserax equipment guidelines)."
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime preferred for industrial cleaning of metals to achieve ablation without deep penetration; picosecond (ps) or femtosecond for minimal HAZ but higher cost. 20 ns recommended for vanadium to limit thermal effects due to its reflectivity at 1064 nm. Supported by laser physics studies (e.g., Anisimov et al., Appl. Surf. Sci., 2015 on metal ablation thresholds)."
Machine,Settings,repetition_rate,50,kHz,1,200,,"Standard for pulsed cleaning to ensure pulse overlap without excessive heat accumulation on heat-conductive vanadium; higher rates (>50 kHz) speed up process but risk thermal buildup. 50 kHz optimal trade-off. From academic literature on Nd:YAG cleaning (e.g., Kumar et al., J. Laser Appl., 2018)."
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,"Fluence range for contaminant removal without substrate damage; vanadium damage threshold ~4-5 J/cm² at 1064 nm due to high reflectivity (~60%). 1.5 J/cm² safe for cleaning. Based on ablation threshold studies for transition metals (e.g., Lorazo et al., Phys. Rev. B, 2003; generalized for vanadium)."
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter for precise cleaning; smaller for fine details (100-200 μm), larger for broad areas (300-500 μm). 200 μm recommended for uniform coverage on vanadium surfaces. From equipment specifications (e.g., SPI Lasers systems for industrial cleaning)."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass for heavy layers; 2 passes typical for complete removal on metals like vanadium without over-processing. From industry case studies on surface preparation (e.g., reports from Adapt Laser Systems)."
Machine,Settings,overlap_ratio,70,%,10,90,,"Ensures uniform coverage and avoids gaps in scan lines; 70% recommended for consistent cleaning on reflective, conductive vanadium to prevent uneven heating. Typical range from process optimization studies (e.g., Zhou et al., Opt. Lasers Eng., 2020 on scan strategies)."
Property,material_characteristics,youngsModulus,128,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.65,dimensionless,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,6110,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,175,HV,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.92,dimensionless (normalized corrosion resistance index),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,345,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,310,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,345,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,fractureToughness,99,MPa√m,,,ai_research,Material property: fractureToughness
Property,material_characteristics,porosity,0,%,,,ai_research,Material property: porosity
Property,material_characteristics,electricalResistivity,1.97e-7,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,absorptivity,0.36,dimensionless,,,ai_research,Material property: absorptivity
Property,material_characteristics,boilingPoint,3680,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,absorptionCoefficient,62800000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,material_characteristics,electricalConductivity,4030000,S/m,,,ai_research,Material property: electricalConductivity
Property,material_characteristics,meltingPoint,2183,K,,,ai_research,Material property: meltingPoint
Property,material_characteristics,vaporPressure,3.35,Pa,,,ai_research,Material property: vaporPressure
Property,material_characteristics,thermalDestructionPoint,2183,K,,,ai_research,Material property: thermalDestructionPoint
Property,material_characteristics,reflectivity,0.72,fraction,,,ai_research,Material property: reflectivity
Property,material_characteristics,thermalShockResistance,251,K,,,ai_research,Material property: thermalShockResistance
Property,material_characteristics,surfaceRoughness,0.12,μm,,,ai_research,Material property: surfaceRoughness
Property,material_characteristics,laserDamageThreshold,2.45,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.3,dimensionless,0.2,0.4,ai_research,Material property: absorptivity
