Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Concrete,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: concrete, laser cleaning, masonry, general, material properties",,,,,
# Last Modified: 2026-01-08,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,1000,μm,0.1,1200
Machine Setting,Energydensity,2,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,50,ns,0.1,1000
Machine Setting,Scanspeed,1000,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,500,W,100,2000
Machine Setting,Frequency,50,kHz,1,200
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Fracturetoughness,0.7,MPa m^{1/2},None,None
Material Characteristics,Density,2400.0,kg/m³,None,None
Material Characteristics,Oxidationresistance,0.98,dimensionless,None,None
Material Characteristics,Youngsmodulus,30.0,GPa,None,None
Material Characteristics,Hardness,0.4,GPa,None,None
Material Characteristics,Compressivestrength,25.0,MPa,None,None
Material Characteristics,Tensilestrength,3.2,MPa,None,None
Material Characteristics,Flexuralstrength,4.2,MPa,None,None
Material Characteristics,Corrosionresistance,300.0,Ω·m,None,None
Material Characteristics,Laserdamagethreshold,4.2,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.75,dimensionless,0.6,0.9
Laser-Material Interaction,Absorptioncoefficient,50000,m⁻¹,10000,100000
Laser-Material Interaction,Laserdamagethreshold,8,J/cm²,5,15
Laser-Material Interaction,Thermalshockresistance,1.5,MW/m,1,2
Laser-Material Interaction,Reflectivity,0.25,dimensionless,0.1,0.4
Laser-Material Interaction,Thermaldestructionpoint,1000,K,800,1200
Laser-Material Interaction,Vaporpressure,10,Pa,1,100
Laser-Material Interaction,Thermaldestruction,773.0,K,None,None
Laser-Material Interaction,Laserreflectivity,0.35,%,None,None
Laser-Material Interaction,Thermalexpansion,1.2e-05,K^{-1},None,None
Laser-Material Interaction,Thermalconductivity,1.4,W/m·K,None,None
Laser-Material Interaction,Specificheat,880.0,J/(kg·K),None,None
Laser-Material Interaction,Laserabsorption,0.9,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,5e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,3.2,J/cm²,None,None
,Metric,1064,nm,None,None
