Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Acrylic (PMMA),,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: acrylic (pmma), laser cleaning, plastic, thermoplastic, material properties",,,,,
# Last Modified: 2026-01-05,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,30,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,20,kHz,1,200
Machine Setting,Energydensity,0.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,800,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,30,%,10,90
Machine Setting,Power,30,W,10,100
Machine Setting,Scan Speed,2000,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,20,kHz,1,200
Machine Setting,Energy Density,0.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,70,%,10,90
Material Characteristics,Density,1.18,g/cm³,None,None
Material Characteristics,Porosity,0,%,None,None
Material Characteristics,Surfaceroughness,0.5,μm,None,None
Material Characteristics,Tensilestrength,72,MPa,None,None
Material Characteristics,Youngsmodulus,3.3,GPa,None,None
Material Characteristics,Hardness,0.095,GPa,None,None
Material Characteristics,Flexuralstrength,90,MPa,None,None
Material Characteristics,Oxidationresistance,2.5,μm/year,None,None
Material Characteristics,Corrosionresistance,0.92,mm/year,None,None
Material Characteristics,Compressivestrength,72,MPa,None,None
Material Characteristics,Fracturetoughness,3.5,MPa m^{1/2},None,None
Material Characteristics,Electricalresistivity,100000000000000.0,Ω·m,None,None
Laser-Material Interaction,Thermaldestruction,433,K,None,None
Laser-Material Interaction,Laserabsorption,0.15,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,1.8,J/cm²,None,None
Laser-Material Interaction,Ablationthreshold,0.7,J/cm²,None,None
Laser-Material Interaction,Thermaldiffusivity,1.1e-07,m²/s,None,None
Laser-Material Interaction,Thermalexpansion,8e-05,1/K,None,None
Laser-Material Interaction,Specificheat,1460.0,J/(kg·K),None,None
Laser-Material Interaction,Thermalconductivity,0.19,W/m·K,None,None
Laser-Material Interaction,Laserreflectivity,0.038,%,None,None
,Metric,1064,nm,None,None
