# Inconel Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/specialty/inconel-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Inconel Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/specialty/inconel-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Inconel,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,specialty,,,,,Material subcategory
Basic,Info,Slug,inconel-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Inconel oxide layer removal
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength optimized for Inconel absorption and minimal substrate damage
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise cleaning control
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for continuous cleaning coverage
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Minimum fluence required for effective Inconel oxide removal
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for efficient oxide layer ablation
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning
Machine,Settings,passCount,3,passes,1,10,,Number of cleaning passes for complete oxide removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform cleaning coverage
Machine,Settings,power,100,W,20,500,,Typical range for industrial pulsed fiber lasers cleaning metals like Inconel; starting at 100 W balances efficiency and safety to avoid melting (Inconel melting point ~1300-1400°C); max safe ~300-500 W with proper scanning to prevent substrate damage. Source: IPG Photonics YLR series specs and study in Optics and Lasers in Engineering (2018) on Ni-based alloys.
Machine,Settings,scan_speed,2000,mm/s,10,5000,,"Effective cleaning at 1000-3000 mm/s for light contamination (e.g., oils), slower (500-1500 mm/s) for heavy oxides; 2000 mm/s recommended for optimal balance on Inconel to minimize heat input given its high thermal conductivity (~15 W/m·K). Source: Industry standards from Laserax equipment manuals and Journal of Cleaner Production (2020) case study on superalloys."
Machine,Settings,pulse_width,50,ns,0.1,1000,,"Nanosecond regime (10-200 ns) standard for 1064 nm cleaning of reflective metals like Inconel to enable ablation without excessive plasma shielding; 50 ns recommended for minimal heat-affected zone (HAZ <10 μm), as picosecond/femtosecond better for ultra-precision but costlier. Source: Laser physics research in Applied Surface Science (2019) on pulse duration effects for Ni alloys."
Machine,Settings,repetition_rate,100,kHz,1,200,,20-100 kHz typical for controlled energy delivery in cleaning; 100 kHz recommended for Inconel to achieve fast processing while limiting heat accumulation (trade-off: higher rates speed up cleaning but risk thermal buildup on low-reflectivity contaminants). Source: Academic literature in Journal of Laser Applications (2021) reviewing rep rates for metal surface preparation.
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,"Fluence range for contaminant removal without damaging Inconel (ablation threshold ~2-4 J/cm² due to high reflectivity ~60% at 1064 nm); 1.5 J/cm² safe for cleaning, below damage threshold of ~5 J/cm². Source: Ablation threshold studies in Surface and Coatings Technology (2017) on Inconel 718."
Machine,Settings,spot_size,200,μm,0.1,500,,"50-300 μm for fine detail cleaning, up to 500 μm for large areas; 200 μm recommended for Inconel to ensure uniform fluence distribution and avoid hotspots on irregular surfaces. Source: Equipment specifications from Coherent and Trumpf laser cleaning systems."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, 2-3 for moderate/heavy; 2 passes recommended for complete removal on Inconel without excessive wear, allowing residue assessment between passes. Source: Industry practice in Aerospace Manufacturing and case studies from Laser Cleaning International (2022)."
Machine,Settings,overlap_ratio,60,%,10,90,,"30-50% for speed on large areas, 60-80% for uniform coverage; 60% recommended to ensure no gaps in cleaning Inconel surfaces while optimizing process time. Source: Process optimization studies in Optics and Laser Technology (2020) on scan strategies for alloys."
Property,material_characteristics,electricalConductivity,971000,S/m,,,ai_research,Material property: electricalConductivity
Property,material_characteristics,electricalResistivity,0.00000103,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,95,MPa m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,surfaceRoughness,1.6,μm,,,ai_research,Material property: surfaceRoughness
Property,material_characteristics,youngsModulus,205,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,1177,°C,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,8430,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,170,HV,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.005,mm/year,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,1172,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,1310,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,620,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,0,%,,,ai_research,Material property: porosity
Property,material_characteristics,absorptivity,0.35,dimensionless,,,ai_research,Material property: absorptivity
Property,material_characteristics,boilingPoint,3000,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,absorptionCoefficient,42000000,m^{-1},,,ai_research,Material property: absorptionCoefficient
Property,material_characteristics,meltingPoint,1320,°C,,,ai_research,Material property: meltingPoint
Property,material_characteristics,vaporPressure,0,Pa,,,ai_research,Material property: vaporPressure
Property,material_characteristics,thermalDestructionPoint,1563,K,,,ai_research,Material property: thermalDestructionPoint
Property,material_characteristics,reflectivity,0.65,%,,,ai_research,Material property: reflectivity
Property,material_characteristics,thermalShockResistance,270,K,,,ai_research,Material property: thermalShockResistance
Property,material_characteristics,laserDamageThreshold,2.8,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptionCoefficient,3800000,m⁻¹,,,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,absorptivity,0.37,dimensionless,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,laserDamageThreshold,2.1,J/cm²,,,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,reflectivity,0.62,dimensionless,,,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1623,K,,,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,thermalShockResistance,275,°C,,,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,vaporPressure,1.33e-7,Pa,,,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,1627,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,444,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.65,dimensionless,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,14.9,W/m·K,,,ai_research,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000129,K^{-1},,,ai_research,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.35,,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,thermalDiffusivity,0.0000032,m²/s,,,ai_research,Material property: thermalDiffusivity
Property,laser_material_interaction,ablationThreshold,1.1,J/cm²,,,ai_research,Material property: ablationThreshold
Application,Industries,Application 1,Aerospace,,,,,Industry application
Application,Industries,Application 2,Chemical Processing,,,,,Industry application
Application,Industries,Application 3,Gas Turbines,,,,,Industry application
Application,Industries,Application 4,Nuclear,,,,,Industry application
Application,Industries,Application 5,Oil & Gas,,,,,Industry application
Application,Industries,Application 6,Power Generation,,,,,Industry application
Application,Industries,Application 7,Rocket Engines,,,,,Industry application
Application,Industries,Application 8,Space,,,,,Industry application
