Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Titanium Nitride,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: titanium nitride, laser cleaning, ceramic, coating, material properties",,,,,
# Last Modified: 2026-01-14,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Energydensity,1.0,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,50,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,60,%,10,90
Machine Setting,Laserpower,80,W,1.0,120
Machine Setting,Laserpoweralternative,100,W,20,300
Machine Setting,Frequency,50,kHz,1,200
Material Characteristics,Compressivestrength,3900.0,MPa,None,None
Material Characteristics,Fracturetoughness,3.4,MPa√m,None,None
Material Characteristics,Electricalresistivity,2.5e-07,Ω·m,None,None
Material Characteristics,Corrosionresistance,0.002,mm/year,None,None
Material Characteristics,Tensilestrength,345.0,MPa,None,None
Material Characteristics,Porosity,0.5,%,None,None
Material Characteristics,Oxidationresistance,500.0,°C,None,None
Material Characteristics,Youngsmodulus,450.0,GPa,None,None
Material Characteristics,Flexuralstrength,345.0,MPa,None,None
Material Characteristics,Density,5.22,g/cm³,None,None
Material Characteristics,Hardness,21.5,GPa,None,None
Laser-Material Interaction,Thermalconductivity,19.2,W/m·K,None,None
Laser-Material Interaction,Thermaldiffusivity,7.03e-06,m²/s,None,None
Laser-Material Interaction,Thermaldestruction,3223.0,K,None,None
Laser-Material Interaction,Laserdamagethreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Laserabsorption,0.72,dimensionless,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Thermalexpansion,9.35e-06,K^{-1},None,None
Laser-Material Interaction,Laserreflectivity,0.62,dimensionless,None,None
Laser-Material Interaction,Specificheat,690.0,J/kg·K,None,None
,Metric,1064,nm,None,None
