Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,10300000.0,S/m,,
Material Characteristics,electricalResistivity,9.71e-08,Ω·m,,
Material Characteristics,fractureToughness,65.0,MPa√m,,
Material Characteristics,surfaceRoughness,1.2,μm,,
Material Characteristics,youngsModulus,211.0,GPa,,
Material Characteristics,oxidationResistance,1.2e-11,g²/cm⁴/s,,
Material Characteristics,density,7874.0,kg/m³,,
Material Characteristics,hardness,80.0,HV,,
Material Characteristics,corrosionResistance,-0.44,V,,
Material Characteristics,compressiveStrength,350.0,MPa,,
Material Characteristics,flexuralStrength,275.0,MPa,,
Material Characteristics,tensileStrength,350.0,MPa,,
Material Characteristics,porosity,0.0,fraction,,
Material Characteristics,absorptivity,0.37,,,
Material Characteristics,boilingPoint,3135.0,K,,
Material Characteristics,absorptionCoefficient,47500000.0,m^{-1},,
Material Characteristics,meltingPoint,1811.0,K,,
Material Characteristics,vaporPressure,101325.0,Pa,,
Material Characteristics,thermalDestructionPoint,1811.0,K,,
Material Characteristics,reflectivity,0.56,dimensionless,,
Material Characteristics,thermalShockResistance,80.0,K,,
Material Characteristics,laserDamageThreshold,0.75,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,630000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.35,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,2.5,J/cm²,,
Laser-Material Interaction,reflectivity,0.65,dimensionless,,
Laser-Material Interaction,thermalDestructionPoint,1811.0,K,,
Laser-Material Interaction,thermalShockResistance,1.2,MPa√m,,
Laser-Material Interaction,vaporPressure,0.000142,Pa,,
Laser-Material Interaction,thermalDestruction,1811.0,K,,
Laser-Material Interaction,specificHeat,449.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.62,dimensionless,,
Laser-Material Interaction,thermalConductivity,80.2,W/m·K,,
Laser-Material Interaction,thermalExpansion,1.18e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.35,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,2.31e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,1.5,J/cm²,,
