Category,Property,Value,Unit,Min,Max
Machine Setting,Powerrange,30,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,20,kHz,1,200
Machine Setting,Energydensity,0.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,800,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,30,%,10,90
Machine Setting,Power,50,W,20,200
Machine Setting,Scan Speed,1500,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,0.8,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
Material Characteristics,Density,1.42,g/cm³,None,None
Material Characteristics,Porosity,0,%,None,None
Material Characteristics,Surfaceroughness,1.0,μm,None,None
Material Characteristics,Tensilestrength,231,MPa,None,None
Material Characteristics,Youngsmodulus,2.5,GPa,None,None
Material Characteristics,Hardness,0.35,GPa,None,None
Material Characteristics,Flexuralstrength,250,MPa,None,None
Material Characteristics,Oxidationresistance,3,μm/year,None,None
Material Characteristics,Corrosionresistance,0.88,mm/year,None,None
Material Characteristics,Compressivestrength,231,MPa,None,None
Material Characteristics,Fracturetoughness,6,MPa m^{1/2},None,None
Material Characteristics,Electricalresistivity,1000000000000000.0,Ω·m,None,None
Laser-Material Interaction,Thermaldestruction,673,K,None,None
Laser-Material Interaction,Laserabsorption,0.65,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,1.25,J/cm²,None,None
Laser-Material Interaction,Ablationthreshold,0.58,J/cm²,None,None
Laser-Material Interaction,Thermaldiffusivity,7.8e-08,m²/s,None,None
Laser-Material Interaction,Thermalexpansion,20.0,10^{-6}/K,None,None
Laser-Material Interaction,Specificheat,1090.0,J/(kg·K),None,None
Laser-Material Interaction,Thermalconductivity,0.12,W/m·K,None,None
Laser-Material Interaction,Laserreflectivity,0.065,,None,None
,Metric,1064,nm,None,None
