# Porphyry Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/stone/sedimentary/porphyry-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Porphyry Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/stone/sedimentary/porphyry-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Porphyry,,,,,Material name
Basic,Info,Category,stone,,,,,Material category
Basic,Info,Subcategory,sedimentary,,,,,Material subcategory
Basic,Info,Slug,porphyry-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Porphyry surface cleaning without thermal damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength optimized for Porphyry mineral absorption characteristics
Machine,Settings,spotSize,100,μm,0.1,500,,Beam spot diameter for precise cleaning of Porphyry surface features
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient cleaning with thermal management
Machine,Settings,energyDensity,12.7,J/cm²,0.1,20,,Fluence threshold for effective contaminant removal without substrate damage
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for controlled ablation of surface contaminants
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning coverage
Machine,Settings,passCount,3,passes,1,10,,Recommended number of passes for complete contaminant removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform cleaning without excessive thermal buildup
Machine,Settings,power,100,W,50,500,,"Typical range for industrial 1064 nm Nd:YAG lasers cleaning stone surfaces like porphyry; starting at 100 W for light contamination to avoid thermal damage given porphyry's low thermal conductivity (~2.5 W/mK); max safe below 500 W to prevent substrate cracking (e.g., IPG Photonics YLR series specs; academic review in J. Cult. Herit. 2018)."
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Effective for contamination removal on hard stones; 500 mm/s recommended for optimal balance of cleaning efficiency and heat dissipation; slower (100-500 mm/s) for heavy contamination, faster (1000-2000 mm/s) for light; based on industry standards from Adapt Laser Systems manuals."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime preferred for cost-effective cleaning of porphyry; 20 ns minimizes heat-affected zone (HAZ) due to porphyry's high melting point (~1300°C) and reflectivity; picosecond (ps) or femtosecond (fs) for ultra-precise but less common industrially (Laser Phys. 2015 study on stone ablation).
Machine,Settings,repetition_rate,30,kHz,1,200,,Standard for 1064 nm cleaning; 30 kHz recommended for porphyry to achieve fast processing without excessive heat accumulation; higher rates (>50 kHz) speed up but risk thermal buildup on low-conductivity stones (Opt. Lasers Eng. 2019).
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,Fluence range for safe contaminant ablation on porphyry; 1.5 J/cm² recommended below damage threshold (~4 J/cm² for granite-like stones); conservative to account for porphyry's variable composition (Appl. Surf. Sci. 2017 ablation threshold study).
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter for industrial cleaning; 200 μm recommended for porphyry surface preparation, balancing fine detail and large-area coverage; smaller for precision, larger for broad contamination (Laserax equipment specifications)."
Machine,Settings,pass_count,2,passes,1,10,,Typically 1-2 passes for light industrial contamination on durable stones like porphyry; multi-pass for heavy buildup to ensure complete removal without exceeding safe fluence; from case studies in stone restoration (J. Laser Appl. 2020).
Machine,Settings,overlap_ratio,70,%,10,90,,Ensures uniform coverage on irregular porphyry surfaces; 70% recommended for even cleaning without gaps or over-ablation; typical 50-80% in process optimization (Opt. Express 2016 study on scan strategies).
Property,material_characteristics,fractureToughness,1.12,MPa m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,62.5,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0.96,dimensionless (normalized resistance index),,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,2720,kg/m³,,,ai_research,Material property: density
Property,material_characteristics,hardness,6.5,Mohs,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.94,dimensionless (normalized resistance index),,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,180,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,18.2,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,7.2,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,porosity,1.2,%,,,ai_research,Material property: porosity
