Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,10000000000000.0,Ω·m,,
Material Characteristics,fractureToughness,3.2,MPa√m,,
Material Characteristics,youngsModulus,3.0,GPa,,
Material Characteristics,oxidationResistance,47.0,%,,
Material Characteristics,density,1.4,g/cm³,,
Material Characteristics,hardness,115.0,Rockwell R,,
Material Characteristics,corrosionResistance,0.95,dimensionless,,
Material Characteristics,compressiveStrength,70.0,MPa,,
Material Characteristics,flexuralStrength,75.0,MPa,,
Material Characteristics,tensileStrength,50.0,MPa,,
Material Characteristics,laserDamageThreshold,0.65,J/cm²,,
Laser-Material Interaction,absorptivity,0.92,dimensionless,0.85,0.95
Laser-Material Interaction,absorptionCoefficient,300000,m⁻¹,100000,500000
Laser-Material Interaction,laserDamageThreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,thermalShockResistance,0.8,MW/m,0.5,1.5
Laser-Material Interaction,reflectivity,0.08,dimensionless,0.05,0.15
Laser-Material Interaction,thermalDestructionPoint,523,K,473,573
Laser-Material Interaction,vaporPressure,10,Pa,1,100
Laser-Material Interaction,thermalDestruction,523.0,K,,
Laser-Material Interaction,specificHeat,920.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.045,fraction,,
Laser-Material Interaction,thermalConductivity,0.19,W/m·K,,
Laser-Material Interaction,thermalExpansion,7.5e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.92,dimensionless (absorptivity),,
Laser-Material Interaction,thermalDiffusivity,1.2e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,0.65,J/cm²,,
