# PET Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/plastic/thermoplastic/pet-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). PET Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/plastic/thermoplastic/pet-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,PET,,,,,Material name
Basic,Info,Category,plastic,,,,,Material category
Basic,Info,Subcategory,thermoplastic,,,,,Material subcategory
Basic,Info,Slug,pet-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,30,W,1,120,,Low power for thermal-sensitive polymer cleaning
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for controlled absorption
Machine,Settings,spotSize,100,μm,0.1,500,,Larger spot for gentle surface treatment
Machine,Settings,repetitionRate,20,kHz,1,200,,Lower frequency to prevent thermal damage
Machine,Settings,energyDensity,0.5,J/cm²,0.1,20,,Low energy density to avoid melting
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Short pulses for minimal thermal impact
Machine,Settings,scanSpeed,800,mm/s,10,5000,,Fast scanning to reduce heat accumulation
Machine,Settings,passCount,2,passes,1,10,,Multiple gentle passes for gradual cleaning
Machine,Settings,overlapRatio,30,%,10,90,,Lower overlap to prevent overheating
Machine,Settings,power,100,W,50,500,,"Typical range for polymer cleaning to avoid thermal damage; starting at 100W for light contamination on PET, max below ~300W to prevent melting (PET melting point ~260°C). Source: Studies on Nd:YAG laser cleaning of plastics (e.g., J. Laser Appl. 2018)."
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Effective speeds balance cleaning efficiency and heat input; slower (500-1000 mm/s) for heavy contamination, faster (2000+ mm/s) for light; 1500 mm/s optimal for uniform PET surface prep. Source: Industry manuals from IPG Photonics and Laserax equipment specs."
Machine,Settings,pulse_width,20,ns,0.1,1000,,Nanosecond regime preferred for 1064 nm cleaning of PET to minimize HAZ; picosecond (ps) or femtosecond (fs) for ultra-precise but costlier; 20 ns balances ablation and low thermal diffusion (PET low conductivity ~0.15 W/mK). Source: Laser physics reviews (Opt. Lasers Eng. 2020).
Machine,Settings,repetition_rate,30,kHz,1,200,,Typical for pulsed cleaning; 20-50 kHz recommended for PET to enable fast processing without excessive heat accumulation; higher rates increase speed but risk substrate heating. Source: Academic literature on polymer laser ablation (Appl. Surf. Sci. 2019).
Machine,Settings,energy_density,1,J/cm²,0.1,20,,"Fluence below PET damage threshold (~2-4 J/cm² at 1064 nm) for safe contaminant removal; 0.5-1.5 J/cm² for light cleaning, up to 2.5 for heavy; conservative to account for PET's moderate IR absorption (~20-30%). Source: Ablation threshold studies (J. Phys. D: Appl. Phys. 2017)."
Machine,Settings,spot_size,300,μm,0.1,500,,"Smaller spots (100-300 μm) for fine detail on PET, larger (500-1000 μm) for broad areas; 300 μm recommended for balanced resolution and energy distribution in industrial cleaning. Source: Manufacturer specs from Coherent and Trumpf laser systems."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-3) for complete removal without damage; 2 passes typical for PET to ensure uniformity while minimizing heat exposure. Source: Case studies in industrial laser cleaning (Proc. SPIE 2021)."
Machine,Settings,overlap_ratio,50,%,10,90,,"Ensures uniform coverage; 40-60% for PET to avoid gaps or overexposure; higher (70-80%) for heavy contamination, lower for speed. Source: Process optimization in laser scanning (Opt. Eng. 2016)."
Property,material_characteristics,density,1.38,g/cm³,,,,Material property: density
Property,material_characteristics,porosity,0,%,,,,Material property: porosity
Property,material_characteristics,surfaceRoughness,0.8,μm,,,,Material property: surfaceRoughness
Property,material_characteristics,tensileStrength,55,MPa,,,,Material property: tensileStrength
Property,material_characteristics,youngsModulus,2.8,GPa,,,,Material property: youngsModulus
Property,material_characteristics,hardness,0.09,GPa,,,,Material property: hardness
Property,material_characteristics,flexuralStrength,85,MPa,,,,Material property: flexuralStrength
Property,material_characteristics,oxidationResistance,2.2,μm/year,,,,Material property: oxidationResistance
Property,material_characteristics,corrosionResistance,0.9,mm/year,,,,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,55,MPa,,,,Material property: compressiveStrength
Property,material_characteristics,fractureToughness,4,MPa m^{1/2},,,,Material property: fractureToughness
Property,material_characteristics,electricalResistivity,10000000000000000,Ω·m,,,,Material property: electricalResistivity
Property,laser_material_interaction,thermalDestruction,523,K,,,,Material property: thermalDestruction
Property,laser_material_interaction,laserAbsorption,0.48,dimensionless,,,,Material property: laserAbsorption
Property,laser_material_interaction,laserDamageThreshold,0.62,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,ablationThreshold,0.025,J/cm²,,,scientific_literature,Material property: ablationThreshold
Property,laser_material_interaction,thermalDiffusivity,1.2e-7,m²/s,,,scientific_literature,Material property: thermalDiffusivity
Property,laser_material_interaction,thermalExpansion,0.00007,K^{-1},,,scientific_literature,Material property: thermalExpansion
Property,laser_material_interaction,specificHeat,1170,J/(kg·K),,,scientific_literature,Material property: specificHeat
Property,laser_material_interaction,thermalConductivity,0.24,W/m·K,,,scientific_literature,Material property: thermalConductivity
Property,laser_material_interaction,laserReflectivity,0.042,fraction,,,scientific_literature,Material property: laserReflectivity
