Category,Property,Value,Unit,Min,Max
Material Characteristics,density,1.2,g/cm³,,
Material Characteristics,porosity,8,%,,
Material Characteristics,surfaceRoughness,2,μm,,
Material Characteristics,tensileStrength,120,MPa,,
Material Characteristics,youngsModulus,15,GPa,,
Material Characteristics,hardness,0.8,GPa,,
Material Characteristics,flexuralStrength,180,MPa,,
Material Characteristics,oxidationResistance,4,μm/year,,
Material Characteristics,corrosionResistance,0.93,mm/year,,
Material Characteristics,compressiveStrength,120,MPa,,
Material Characteristics,fractureToughness,3,MPa m^{1/2},,
Material Characteristics,electricalResistivity,10000000000.0,Ω·m,,
Laser-Material Interaction,thermalDestruction,573,K,,
Laser-Material Interaction,laserAbsorption,0.15,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,3.2,J/cm²,,
Laser-Material Interaction,ablationThreshold,1.42,J/cm²,,
Laser-Material Interaction,thermalDiffusivity,1.17e-07,m²/s,,
Laser-Material Interaction,thermalExpansion,4.2e-06,K^{-1},,
Laser-Material Interaction,specificHeat,1420.0,J/kg·K,,
Laser-Material Interaction,thermalConductivity,0.162,W/(m·K),,
Laser-Material Interaction,laserReflectivity,0.035,,,
