Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,108.0,GPa,,
Material Characteristics,oxidationResistance,1.58,dimensionless,,
Material Characteristics,density,7140.0,kg/m³,,
Material Characteristics,hardness,35.0,HB,,
Material Characteristics,corrosionResistance,0.003,mm/year,,
Material Characteristics,compressiveStrength,28.0,MPa,,
Material Characteristics,flexuralStrength,110.0,MPa,,
Material Characteristics,tensileStrength,110.0,MPa,,
Material Characteristics,fractureToughness,15.0,MPa√m,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,electricalResistivity,5.9e-08,Ω·m,,
Material Characteristics,absorptivity,0.05,dimensionless,,
Material Characteristics,boilingPoint,1180.0,K,,
Material Characteristics,absorptionCoefficient,64800000.0,m^{-1},,
Material Characteristics,electricalConductivity,16950000.0,S/m,,
Material Characteristics,meltingPoint,692.68,K,,
Material Characteristics,vaporPressure,101325.0,Pa,,
Material Characteristics,thermalDestructionPoint,692.68,K,,
Material Characteristics,reflectivity,0.95,,,
Material Characteristics,thermalShockResistance,28.3,K,,
Material Characteristics,surfaceRoughness,1.6,μm,,
Material Characteristics,laserDamageThreshold,2.1,J/cm²,,
Laser-Material Interaction,absorptivity,0.15,dimensionless,0.1,0.3
Laser-Material Interaction,absorptionCoefficient,10000000,m⁻¹,5000000,20000000
Laser-Material Interaction,laserDamageThreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,thermalShockResistance,2.5,MW/m,1.0,4.0
Laser-Material Interaction,reflectivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,thermalDestructionPoint,693,K,600,800
Laser-Material Interaction,vaporPressure,10,Pa,1,100
Laser-Material Interaction,thermalDestruction,692.68,K,,
Laser-Material Interaction,specificHeat,389.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.72,dimensionless,,
Laser-Material Interaction,thermalConductivity,116.0,W/m·K,,
Laser-Material Interaction,thermalExpansion,3.02e-05,1/K,,
Laser-Material Interaction,laserAbsorption,0.35,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,4.18e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,1.15,J/cm²,,
