Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Sandstone,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: sandstone, laser cleaning, stone, sedimentary, material properties",,,,,
# Last Modified: 2025-12-27,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,200,W,50,1000
Machine Setting,Scan Speed,1000,mm/s,10,5000
Machine Setting,Pulse Width,15,ns,0.1,1000
Machine Setting,Repetition Rate,30,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,50,%,10,90
,Crystallinestructure,crystalline,crystal system,None,None
Material Characteristics,Fracturetoughness,0.85,MPa m^{1/2},None,None
Material Characteristics,Youngsmodulus,18.0,GPa,None,None
Material Characteristics,Oxidationresistance,0.95,,None,None
Material Characteristics,Density,2300.0,kg/m³,None,None
Material Characteristics,Hardness,7.0,Mohs,None,None
Material Characteristics,Corrosionresistance,0.82,dimensionless (normalized resistance index),None,None
Material Characteristics,Compressivestrength,100.0,MPa,None,None
Material Characteristics,Flexuralstrength,12.5,MPa,None,None
Material Characteristics,Tensilestrength,6.5,MPa,None,None
Material Characteristics,Porosity,14.0,%,None,None
Material Characteristics,Laserdamagethreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.65,dimensionless,0.4,0.85
Laser-Material Interaction,Absorptioncoefficient,500000,m⁻¹,10000,1000000
Laser-Material Interaction,Laserdamagethreshold,3.5,J/cm²,1.0,8.0
Laser-Material Interaction,Thermalshockresistance,1.2,MW/m,0.5,2.5
Laser-Material Interaction,Reflectivity,0.35,dimensionless,0.15,0.6
Laser-Material Interaction,Thermaldestructionpoint,950,K,700,1200
Laser-Material Interaction,Vaporpressure,0.1,Pa,0.001,10
Laser-Material Interaction,Thermaldestruction,600.0,°C,None,None
Laser-Material Interaction,Specificheat,837.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.05,fraction,None,None
Laser-Material Interaction,Thermalconductivity,2.3,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,7.5e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,1200.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.42e-06,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.1,J/cm²,None,None
,Metric,1064,nm,None,None
