Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,1000000000000.0,Ω·m,,
Material Characteristics,fractureToughness,0.75,MPa√m,,
Material Characteristics,youngsModulus,63.0,GPa,,
Material Characteristics,oxidationResistance,500.0,°C,,
Material Characteristics,density,2.23,g/cm³,,
Material Characteristics,hardness,530.0,HV,,
Material Characteristics,corrosionResistance,0.0008,mg/cm²/day,,
Material Characteristics,compressiveStrength,1000.0,MPa,,
Material Characteristics,flexuralStrength,69.0,MPa,,
Material Characteristics,tensileStrength,70.0,MPa,,
Material Characteristics,laserDamageThreshold,14.2,J/cm²,,
Laser-Material Interaction,absorptivity,0.05,dimensionless,0.01,0.1
Laser-Material Interaction,absorptionCoefficient,50,m⁻¹,10,1000
Laser-Material Interaction,laserDamageThreshold,10,J/cm²,5,20
Laser-Material Interaction,thermalShockResistance,2,MW/m,1,3
Laser-Material Interaction,reflectivity,0.08,dimensionless,0.04,0.1
Laser-Material Interaction,thermalDestructionPoint,1500,K,1400,1600
Laser-Material Interaction,vaporPressure,0.01,Pa,0.001,0.1
Laser-Material Interaction,thermalDestruction,821.0,°C,,
Laser-Material Interaction,specificHeat,835.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.036,fraction,,
Laser-Material Interaction,thermalConductivity,1.14,W/m·K,,
Laser-Material Interaction,thermalExpansion,3.3e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,8.76,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,5.8e-07,m^2/s,,
Laser-Material Interaction,ablationThreshold,5.2,J/cm²,,
