# Cast Iron Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/ferrous/cast-iron-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Cast Iron Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/ferrous/cast-iron-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Cast Iron,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,ferrous,,,,,Material subcategory
Basic,Info,Slug,cast-iron-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Cast Iron oxide removal without substrate damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-infrared wavelength optimized for Cast Iron absorption and rust removal
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for effective cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for continuous cleaning coverage
Machine,Settings,energyDensity,5,J/cm²,0.1,20,,Fluence threshold for Cast Iron oxide removal
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for efficient oxide layer ablation
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning coverage
Machine,Settings,passCount,3,passes,1,10,,Number of cleaning passes for complete oxide removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform surface treatment
Machine,Settings,power,200,W,50,1000,,Typical range for industrial cleaning of cast iron to remove rust or contaminants without substrate damage; starting at 200W balances efficiency and safety. Max limited to avoid melting (cast iron melting point ~1150-1300°C). Source: IPG Photonics laser cleaning systems specs for metal surfaces; academic review in Optics and Lasers in Engineering (2018).
Machine,Settings,scan_speed,2000,mm/s,10,5000,,"Effective range for 1064 nm cleaning on cast iron; slower for heavy contamination (e.g., thick rust) to ensure ablation, faster for light oils. Recommended 2000 mm/s for optimal throughput with minimal heat input, considering cast iron's high thermal conductivity (~50 W/m·K). Source: Industry standards from Laserax equipment manuals; case studies in Journal of Cleaner Production (2020)."
Machine,Settings,pulse_width,50,ns,0.1,1000,,Nanosecond regime dominant for industrial cleaning of cast iron to achieve plasma-induced ablation with low heat-affected zone (HAZ); picosecond (ps) or femtosecond (fs) for ultra-precise but costlier applications. 50 ns recommended to minimize thermal diffusion in cast iron (reflectivity ~40% at 1064 nm). Source: Laser physics research in Applied Surface Science (2019); avoids fs due to overkill for contamination removal.
Machine,Settings,repetition_rate,100,kHz,1,200,,"Standard range for pulsed fiber lasers in metal cleaning; 100 kHz balances cleaning speed and heat accumulation on cast iron, where high rates (>150 kHz) risk subsurface heating despite good conductivity. Trade-off: higher freq accelerates process but increases cumulative fluence. Source: Academic literature in Lasers in Manufacturing and Materials Processing (2021)."
Machine,Settings,energy_density,1.5,J/cm²,0.1,20,,Fluence range for safe removal of contaminants like rust or paint on cast iron; damage threshold ~2-4 J/cm² to avoid pitting or melting. 1.5 J/cm² recommended for effective cleaning below ablation threshold of cast iron (~3 J/cm² at 1064 nm). Conservative due to cast iron's variable surface roughness. Source: Ablation threshold studies in Journal of Applied Physics (2017); SPIE proceedings on laser cleaning.
Machine,Settings,spot_size,200,μm,0.1,500,,"Beam diameter range for industrial scanners; smaller for fine details (e.g., crevices in castings), larger for broad areas. 200 μm recommended for uniform coverage on rough cast iron surfaces without excessive overlap heating. Source: Equipment specifications from Coherent and Trumpf laser systems; process optimization in Surface and Coatings Technology (2022)."
Machine,Settings,pass_count,2,passes,1,10,,"Typically 1-3 passes for light to moderate contamination on cast iron; multi-pass for layered buildup (e.g., old paint). 2 passes recommended for complete removal while minimizing total energy input and HAZ. Single pass viable for thin rust. Source: Industry practice from case studies in International Journal of Advanced Manufacturing Technology (2019); manufacturer guidelines."
Machine,Settings,overlap_ratio,60,%,10,90,,Standard range for scan line overlap to ensure uniform fluence distribution; 60% recommended for cast iron to achieve even cleaning on irregular surfaces without gaps or over-ablation. Higher (70-80%) for heavy contamination. Source: Process optimization studies in Optics and Laser Technology (2020); based on Gaussian beam profiles in cleaning simulations.
Property,material_characteristics,density,7.2,g/cm³,0.53,22.6,,Material property: density
Property,material_characteristics,porosity,1.5,%,0,15,,Material property: porosity
Property,material_characteristics,surfaceRoughness,25,μm,0.4,150,,Material property: surfaceRoughness
Property,material_characteristics,tensileStrength,250,MPa,3,3000,,Material property: tensileStrength
Property,material_characteristics,youngsModulus,110,GPa,5,600,,Material property: youngsModulus
Property,material_characteristics,hardness,200,HB,0.5,3500,,Material property: hardness
Property,material_characteristics,flexuralStrength,400,MPa,2.5,1050,,Material property: flexuralStrength
Property,material_characteristics,oxidationResistance,400,°C,200,1200,,Material property: oxidationResistance
Property,material_characteristics,corrosionResistance,0.1,mm/year,1,10,,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,830,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,fractureToughness,20,MPa m^{1/2},,,ai_research,Material property: fractureToughness
Property,material_characteristics,electricalResistivity,7.5e-7,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,boilingPoint,3134,K,,,ai_research,Material property: boilingPoint
Property,material_characteristics,electricalConductivity,2300000,S/m,,,ai_research,Material property: electricalConductivity
Property,material_characteristics,meltingPoint,1473,K,,,ai_research,Material property: meltingPoint
Property,laser_material_interaction,thermalConductivity,46,W/(m·K),7,430,,Material property: thermalConductivity
Property,laser_material_interaction,thermalExpansion,0.0000115,K^{-1},0.5,33,,Material property: thermalExpansion
Property,laser_material_interaction,thermalDiffusivity,14,mm²/s,0.06,174,,Material property: thermalDiffusivity
Property,laser_material_interaction,specificHeat,460,J/(kg·K),100,2000,,Material property: specificHeat
Property,laser_material_interaction,thermalShockResistance,250,°C,50,400,,Material property: thermalShockResistance
Property,laser_material_interaction,laserReflectivity,0.35,,5,99.9,,Material property: laserReflectivity
Property,laser_material_interaction,absorptionCoefficient,5000000,m^{-1},100000,50000000,,Material property: absorptionCoefficient
Property,laser_material_interaction,ablationThreshold,2.5,J/cm²,2,8,,Material property: ablationThreshold
Property,laser_material_interaction,laserDamageThreshold,3,J/cm²,0.1,20,,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalDestruction,1423,K,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,laserAbsorption,0.42,dimensionless,,,ai_research,Material property: laserAbsorption
Property,laser_material_interaction,absorptivity,0.5,,,,ai_research,Material property: absorptivity
Property,laser_material_interaction,reflectivity,0.37,dimensionless,,,ai_research,Material property: reflectivity
Property,laser_material_interaction,vaporPressure,0.133,Pa,,,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestructionPoint,1473,K,,,ai_research,Material property: thermalDestructionPoint
Application,Industries,Application 1,Automotive,,,,,Industry application
Application,Industries,Application 2,Manufacturing,,,,,Industry application
Application,Industries,Application 3,Machinery,,,,,Industry application
Application,Industries,Application 4,Construction Equipment,,,,,Industry application
Application,Industries,Application 5,Industrial Equipment,,,,,Industry application
Application,Industries,Application 6,Foundry,,,,,Industry application
Application,Industries,Application 7,Heavy Industry,,,,,Industry application
