# PTFE Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/plastic/thermoplastic/ptfe-laser-cleaning
# Updated: 2025-11-30 | Version: 1.0
#
# Citation: Z-Beam (2025). PTFE Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/plastic/thermoplastic/ptfe-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,PTFE,,,,,Material name
Basic,Info,Category,plastic,,,,,Material category
Basic,Info,Subcategory,thermoplastic,,,,,Material subcategory
Basic,Info,Slug,ptfe-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,30,W,1,120,,Machine setting: powerRange
Machine,Settings,wavelength,1064,nm,355,10640,,Machine setting: wavelength
Machine,Settings,spotSize,100,μm,0.1,500,,Machine setting: spotSize
Machine,Settings,repetitionRate,20,kHz,1,200,,Machine setting: repetitionRate
Machine,Settings,energyDensity,0.5,J/cm²,0.1,20,,Machine setting: energyDensity
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Machine setting: pulseWidth
Machine,Settings,scanSpeed,800,mm/s,10,5000,,Machine setting: scanSpeed
Machine,Settings,passCount,2,passes,1,10,,Machine setting: passCount
Machine,Settings,overlapRatio,30,%,10,90,,Machine setting: overlapRatio
Property,material_characteristics,density,2.2,g/cm³,0.84,2.2,,Material property: density
Property,material_characteristics,porosity,0,%,,,,Material property: porosity
Property,material_characteristics,surfaceRoughness,2,μm,,,,Material property: surfaceRoughness
Property,material_characteristics,tensileStrength,27,MPa,10,400,,Material property: tensileStrength
Property,material_characteristics,youngsModulus,0.5,GPa,0.01,5000,,Material property: youngsModulus
Property,material_characteristics,hardness,0.06,GPa,51.8,123,,Material property: hardness
Property,material_characteristics,flexuralStrength,30,MPa,20.7,96.4,,Material property: flexuralStrength
Property,material_characteristics,oxidationResistance,2,μm/year,0.76,1575,,Material property: oxidationResistance
Property,material_characteristics,corrosionResistance,0.9,mm/year,0,105,,Material property: corrosionResistance
Property,material_characteristics,thermalDestruction,600,K,228,715,,Material property: thermalDestruction
Property,material_characteristics,laserAbsorption,0.45,dimensionless,0.28,126000,,Material property: laserAbsorption
Property,material_characteristics,compressiveStrength,27,MPa,20,200,,Material property: compressiveStrength
Property,material_characteristics,fractureToughness,2.5,MPa m^{1/2},0.7,2.9,,Material property: fractureToughness
Property,material_characteristics,electricalResistivity,10000000000000000,Ω·m,9.5e+12,100000000000000000,,Material property: electricalResistivity
Property,material_characteristics,laserDamageThreshold,0.28,J/cm²,0.71,2.6,scientific_literature,Material property: laserDamageThreshold
Property,material_characteristics,ablationThreshold,1.8,J/cm²,0.39,2.8,scientific_literature,Material property: ablationThreshold
Property,material_characteristics,thermalDiffusivity,1.1e-07,m²/s,0,0,scientific_literature,Material property: thermalDiffusivity
Property,material_characteristics,thermalExpansion,0.00011,K^{-1},5.9e-05,0.0002,scientific_literature,Material property: thermalExpansion
Property,material_characteristics,specificHeat,1050,J/(kg·K),1,2500,scientific_literature,Material property: specificHeat
Property,material_characteristics,thermalConductivity,0.25,W/m·K,0.02,3,scientific_literature,Material property: thermalConductivity
Property,material_characteristics,laserReflectivity,0.02,,0.02,0.05,scientific_literature,Material property: laserReflectivity
