# Pyrex Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/glass/soda-lime/pyrex-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Pyrex Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/glass/soda-lime/pyrex-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Pyrex,,,,,Material name
Basic,Info,Category,glass,,,,,Material category
Basic,Info,Subcategory,soda-lime,,,,,Material subcategory
Basic,Info,Slug,pyrex-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,25,W,1,120,,Optimal average power for Pyrex surface cleaning without thermal damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength providing good absorption in surface contaminants while minimizing bulk Pyrex absorption
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise cleaning with adequate energy density
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient cleaning coverage and thermal management
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Energy density threshold for effective contaminant removal without damaging Pyrex substrate
Machine,Settings,pulseWidth,100,ns,0.1,1000,,Nanosecond pulse duration for effective contaminant removal with controlled thermal effects
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform cleaning coverage
Machine,Settings,passCount,3,passes,1,10,,Recommended number of cleaning passes for complete contaminant removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap percentage for uniform cleaning without excessive thermal buildup
Machine,Settings,power,100,W,20,500,,"Typical range for industrial cleaning of delicate glasses like Pyrex to avoid thermal cracking; starting at 100W for light contamination, max below damage threshold (~500W for short pulses). Source: Manufacturer specs from IPG Photonics and Coherent for 1064 nm systems; academic paper on glass cleaning (Opt. Lasers Eng., 2018)."
Machine,Settings,scan_speed,500,mm/s,10,5000,,"Effective speeds for 1064 nm cleaning of Pyrex; slower (100-500 mm/s) for heavy contamination, faster (up to 3000 mm/s) for light; 500 mm/s optimal for balance of efficiency and safety. Source: Industry standards from Laser Cleaning Europe guidelines and equipment manuals (e.g., Adapt Laser)."
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime preferred for Pyrex to ablate contaminants without deep penetration; 20 ns minimizes heat-affected zone (HAZ) due to Pyrex's low thermal conductivity (~1 W/mK); picosecond (ps) possible but less common industrially. Source: Laser physics research (Appl. Phys. A, 2015) on glass ablation thresholds."
Machine,Settings,repetition_rate,50,kHz,1,200,,"Typical for 1064 nm cleaning to ensure pulse overlap without excessive heat accumulation on Pyrex (melting point ~820°C); 50 kHz balances speed and thermal management; higher rates increase efficiency but risk stress. Source: Academic literature (J. Appl. Phys., 2020) on pulsed laser cleaning of borosilicates."
Machine,Settings,energy_density,1,J/cm²,0.1,20,,"Fluence range for contaminant removal on Pyrex; below damage threshold (~5-10 J/cm² at 1064 nm due to moderate absorption); 1 J/cm² recommended for safe cleaning without substrate ablation. Source: Ablation threshold studies (Opt. Express, 2017) for borosilicate glass."
Machine,Settings,spot_size,300,μm,0.1,500,,"Beam diameter for precise cleaning of Pyrex surfaces; smaller (100-300 μm) for fine details, larger for area coverage; 300 μm typical to control energy density on reflective/low-conductivity Pyrex. Source: Equipment specifications from Trumpf and SPI Lasers."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-3) for heavy; 2 passes recommended for complete removal on Pyrex without cumulative thermal damage. Source: Industry case studies (Proc. SPIE, 2019) on glass surface preparation."
Machine,Settings,overlap_ratio,50,%,10,90,,"Ensures uniform coverage in scan patterns; 50% optimal for Pyrex to avoid gaps or overexposure, considering beam Gaussian profile. Source: Process optimization studies (Surf. Coat. Technol., 2021) for laser cleaning applications."
Property,material_characteristics,electricalResistivity,1000000000000,Ω·m,,,ai_research,Material property: electricalResistivity
Property,material_characteristics,fractureToughness,0.75,MPa√m,,,ai_research,Material property: fractureToughness
Property,material_characteristics,youngsModulus,63,GPa,,,ai_research,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,500,°C,,,ai_research,Material property: oxidationResistance
Property,material_characteristics,density,2.23,g/cm³,,,ai_research,Material property: density
Property,material_characteristics,hardness,530,HV,,,ai_research,Material property: hardness
Property,material_characteristics,corrosionResistance,0.0008,mg/cm²/day,,,ai_research,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,1000,MPa,,,ai_research,Material property: compressiveStrength
Property,material_characteristics,flexuralStrength,69,MPa,,,ai_research,Material property: flexuralStrength
Property,material_characteristics,tensileStrength,70,MPa,,,ai_research,Material property: tensileStrength
Property,material_characteristics,laserDamageThreshold,14.2,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,absorptivity,0.05,dimensionless,0.01,0.1,ai_research,Material property: absorptivity
Property,laser_material_interaction,absorptionCoefficient,50,m⁻¹,10,1000,ai_research,Material property: absorptionCoefficient
Property,laser_material_interaction,laserDamageThreshold,10,J/cm²,5,20,ai_research,Material property: laserDamageThreshold
Property,laser_material_interaction,thermalShockResistance,2,MW/m,1,3,ai_research,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.08,dimensionless,0.04,0.1,ai_research,Material property: reflectivity
Property,laser_material_interaction,thermalDestructionPoint,1500,K,1400,1600,ai_research,Material property: thermalDestructionPoint
Property,laser_material_interaction,vaporPressure,0.01,Pa,0.001,0.1,ai_research,Material property: vaporPressure
Property,laser_material_interaction,thermalDestruction,821,°C,,,ai_research,Material property: thermalDestruction
Property,laser_material_interaction,specificHeat,835,J/kg·K,,,ai_research,Material property: specificHeat
Property,laser_material_interaction,laserReflectivity,0.036,fraction,,,ai_research,Material property: laserReflectivity
Property,laser_material_interaction,thermalConductivity,1.14,W/m·K,,,ai_research,Material property: thermalConductivity
