Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,4840000.0,S/m,,
Material Characteristics,electricalResistivity,2.2e-07,Ω·m,,
Material Characteristics,surfaceRoughness,1.6,μm,,
Material Characteristics,youngsModulus,16.0,GPa,,
Material Characteristics,oxidationResistance,0.65," (dimensionless scale, 0-1 where 1 is highest resistance)",,
Material Characteristics,density,11.34,g/cm³,,
Material Characteristics,hardness,5.0,HB,,
Material Characteristics,corrosionResistance,0.92,dimensionless,,
Material Characteristics,compressiveStrength,12.0,MPa,,
Material Characteristics,flexuralStrength,12.0,MPa,,
Material Characteristics,tensileStrength,12.0,MPa,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,absorptivity,0.35,dimensionless,,
Material Characteristics,boilingPoint,2022.0,K,,
Material Characteristics,absorptionCoefficient,66300000.0,m^{-1},,
Material Characteristics,meltingPoint,600.61,K,,
Material Characteristics,vaporPressure,1.33e-06,Pa,,
Material Characteristics,thermalDestructionPoint,600.61,K,,
Material Characteristics,reflectivity,0.65,dimensionless,,
Material Characteristics,thermalShockResistance,18.0,K,,
Material Characteristics,laserDamageThreshold,1.2,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,12400000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.35,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.15,J/cm²,,
Laser-Material Interaction,reflectivity,0.65,dimensionless,,
Laser-Material Interaction,thermalDestructionPoint,601.0,K,,
Laser-Material Interaction,thermalShockResistance,0.0005,W/m,,
Laser-Material Interaction,vaporPressure,2.13e-07,Pa,,
Laser-Material Interaction,thermalDestruction,600.612,K,,
Laser-Material Interaction,specificHeat,128.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.98,1,,
Laser-Material Interaction,thermalConductivity,35.3,W/m·K,,
Laser-Material Interaction,thermalExpansion,28.9,10^{-6} K^{-1},,
Laser-Material Interaction,laserAbsorption,75000000.0,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,2.43e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,0.42,J/cm²,,
