Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,10000000000.0,Ω·m,,
Material Characteristics,fractureToughness,2.4,MPa√m,,
Material Characteristics,youngsModulus,18.5,GPa,,
Material Characteristics,oxidationResistance,210.0,°C,,
Material Characteristics,density,1.5,g/cm³,,
Material Characteristics,hardness,50.0,Barcol,,
Material Characteristics,corrosionResistance,0.92,dimensionless,,
Material Characteristics,compressiveStrength,250.0,MPa,,
Material Characteristics,flexuralStrength,220.0,MPa,,
Material Characteristics,tensileStrength,70.0,MPa,,
Material Characteristics,laserDamageThreshold,1.8,J/cm²,,
Laser-Material Interaction,absorptivity,0.25,dimensionless,0.05,0.5
Laser-Material Interaction,absorptionCoefficient,500000,m⁻¹,10000,1000000
Laser-Material Interaction,laserDamageThreshold,3.0,J/cm²,0.5,10.0
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,3.0
Laser-Material Interaction,reflectivity,0.7,dimensionless,0.4,0.9
Laser-Material Interaction,thermalDestructionPoint,673,K,600,750
Laser-Material Interaction,vaporPressure,50,Pa,0.1,1000
Laser-Material Interaction,thermalDestruction,673.0,K,,
Laser-Material Interaction,specificHeat,1170.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.06,fraction,,
Laser-Material Interaction,thermalConductivity,0.35,W/m·K,,
Laser-Material Interaction,thermalExpansion,2.5e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.12,,,
Laser-Material Interaction,thermalDiffusivity,1.1e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,1.2,J/cm²,,
