Category,Property,Value,Unit,Min,Max
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Dwelltime,100,μs,0.2,200
Machine Setting,Power,100,W,50,500
Machine Setting,Scan Speed,1500,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,2,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Fracturetoughness,0.42,MPa m^{1/2},None,None
Material Characteristics,Youngsmodulus,3.1,GPa,None,None
Material Characteristics,Oxidationresistance,0.25,dimensionless,None,None
Material Characteristics,Density,750.0,kg/m³,None,None
Material Characteristics,Hardness,4000.0,N,None,None
Material Characteristics,Corrosionresistance,0.25,,None,None
Material Characteristics,Compressivestrength,25.0,MPa,None,None
Material Characteristics,Flexuralstrength,25.0,MPa,None,None
Material Characteristics,Tensilestrength,20.0,MPa,None,None
Material Characteristics,Porosity,0.53,fraction,None,None
Material Characteristics,Laserdamagethreshold,14.2,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,Absorptioncoefficient,50000,m⁻¹,10000,100000
Laser-Material Interaction,Laserdamagethreshold,5,J/cm²,1,10
Laser-Material Interaction,Thermalshockresistance,1.5,MW/m,0.5,3
Laser-Material Interaction,Reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,Thermaldestructionpoint,550,K,450,650
Laser-Material Interaction,Vaporpressure,100,Pa,10,1000
Laser-Material Interaction,Thermaldestruction,523.0,K,None,None
Laser-Material Interaction,Specificheat,1700.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.12,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,0.13,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,5e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,950000.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.07e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
,Metric,1064,nm,None,None
