Category,Property,Value,Unit,Min,Max
Material Characteristics,fractureToughness,0.36,MPa√m,,
Material Characteristics,density,670.0,kg/m³,,
Material Characteristics,oxidationResistance,290.0,°C,,
Material Characteristics,youngsModulus,12.8,GPa,,
Material Characteristics,hardness,5870.0,N,,
Material Characteristics,compressiveStrength,69.0,MPa,,
Material Characteristics,tensileStrength,115.0,MPa,,
Material Characteristics,flexuralStrength,96.5,MPa,,
Material Characteristics,corrosionResistance,0.75,dimensionless,,
Material Characteristics,porosity,0.6,fraction,,
Material Characteristics,laserDamageThreshold,24.7,J/cm²,,
Laser-Material Interaction,absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,laserDamageThreshold,10,J/cm²,5,20
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,3
Laser-Material Interaction,reflectivity,0.1,dimensionless,0.05,0.2
Laser-Material Interaction,thermalDestructionPoint,550,K,500,600
Laser-Material Interaction,vaporPressure,100,Pa,10,1000
Laser-Material Interaction,thermalDestruction,573.0,K,,
Laser-Material Interaction,laserReflectivity,0.082,dimensionless (fraction),,
Laser-Material Interaction,thermalExpansion,3.2e-05,1/°C,,
Laser-Material Interaction,thermalConductivity,0.15,W/m·K,,
Laser-Material Interaction,specificHeat,1380.0,J/(kg·K),,
Laser-Material Interaction,laserAbsorption,0.82,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.4e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,1.15,J/cm²,,
