Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,1000000000000.0,Ω·m,,
Material Characteristics,density,1800.0,kg/m³,,
Material Characteristics,oxidationResistance,0.0001,mg/cm²/year,,
Material Characteristics,youngsModulus,25.0,GPa,,
Material Characteristics,hardness,85.0,Shore D,,
Material Characteristics,compressiveStrength,240.0,MPa,,
Material Characteristics,tensileStrength,620.0,MPa,,
Material Characteristics,flexuralStrength,200.0,MPa,,
Material Characteristics,corrosionResistance,0.95,dimensionless,,
Material Characteristics,laserDamageThreshold,1.8,J/cm²,,
Laser-Material Interaction,absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,absorptionCoefficient,1000000,m⁻¹,100000,10000000
Laser-Material Interaction,laserDamageThreshold,3.5,J/cm²,1.0,10.0
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,3.0
Laser-Material Interaction,reflectivity,0.08,dimensionless,0.05,0.15
Laser-Material Interaction,thermalDestructionPoint,650,K,500,800
Laser-Material Interaction,vaporPressure,50,Pa,10,500
Laser-Material Interaction,thermalDestruction,673.0,K,,
Laser-Material Interaction,laserReflectivity,0.04,dimensionless,,
Laser-Material Interaction,thermalExpansion,1.5e-05,K^{-1},,
Laser-Material Interaction,thermalConductivity,0.3,W/m·K,,
Laser-Material Interaction,specificHeat,920.0,J/(kg·K),,
Laser-Material Interaction,laserAbsorption,0.12,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.8e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,2.7,J/cm²,,
