# Hafnium Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/non-ferrous/hafnium-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Hafnium Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/non-ferrous/hafnium-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Hafnium,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,non-ferrous,,,,,Material subcategory
Basic,Info,Slug,hafnium-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for Hafnium oxide removal without substrate damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength optimized for Hafnium's absorption characteristics
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for continuous cleaning coverage
Machine,Settings,fluenceThreshold,2.5,J/cm²,0.3,4.5,,Minimum fluence required for effective Hafnium oxide removal
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for efficient oxide layer ablation
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform surface treatment
Machine,Settings,passCount,3,passes,1,10,,Recommended number of passes for complete oxide removal
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform cleaning coverage
Machine,Settings,power,200,W,50,500,,"Typical range for industrial cleaning of reflective refractory metals like Hafnium using 1064 nm lasers; starting at 200 W balances efficiency and safety to avoid thermal damage given Hafnium's high melting point (2233°C) and reflectivity. Max limited to prevent substrate ablation. Source: Adapted from IPG Photonics YLR series specs for metal surface preparation (e.g., 100-1000 W systems)."
Machine,Settings,scan_speed,1500,mm/s,10,5000,,"Effective speeds for contamination removal on metals; slower for heavy contamination (e.g., oxides) to ensure fluence delivery, faster for light surface prep. Recommended 1500 mm/s for Hafnium to minimize heat accumulation due to its moderate thermal conductivity (~23 W/mK). Source: Industry standards from Laserax equipment manuals for 1064 nm cleaning processes."
Machine,Settings,pulse_width,20,ns,0.1,1000,,"Nanosecond regime preferred for 1064 nm cleaning of metals to achieve plasma-induced removal with minimal heat-affected zone (HAZ); picosecond (ps) or femtosecond (fs) reduce HAZ further but increase cost. 20 ns recommended for Hafnium to limit thermal diffusion. Source: Laser physics studies on refractory metals (e.g., J. Appl. Phys. on ns ablation thresholds)."
Machine,Settings,repetition_rate,50,kHz,1,200,,"Typical for pulsed 1064 nm lasers in cleaning; higher rates speed up process but risk heat buildup on reflective Hafnium surfaces. 50 kHz balances speed and thermal management. Trade-off: High freq accelerates cleaning but may require lower fluence. Source: Academic literature on pulse train effects (e.g., Opt. Lasers Eng. reviews)."
