Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Slate,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: slate, laser cleaning, stone, metamorphic, material properties",,,,,
# Last Modified: 2025-12-29,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Energydensity,12.7,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,200,W,50,500
Machine Setting,Scan Speed,1500,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,crystalline,crystal system,None,None
Material Characteristics,Fracturetoughness,0.92,MPa√m,None,None
Material Characteristics,Youngsmodulus,45.0,GPa,None,None
Material Characteristics,Oxidationresistance,0.002,mm/year,None,None
Material Characteristics,Density,2750.0,kg/m³,None,None
Material Characteristics,Hardness,3.5,Mohs,None,None
Material Characteristics,Corrosionresistance,0.95,dimensionless,None,None
Material Characteristics,Compressivestrength,150.0,MPa,None,None
Material Characteristics,Flexuralstrength,42.5,MPa,None,None
Material Characteristics,Tensilestrength,14.0,MPa,None,None
Material Characteristics,Porosity,0.8,%,None,None
Material Characteristics,Laserdamagethreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,Absorptioncoefficient,100000,m⁻¹,10000,1000000
Laser-Material Interaction,Laserdamagethreshold,8,J/cm²,5,15
Laser-Material Interaction,Thermalshockresistance,2.5,MW/m,1,4
Laser-Material Interaction,Reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,Thermaldestructionpoint,1300,K,1200,1500
Laser-Material Interaction,Vaporpressure,0.01,Pa,0.001,1
Laser-Material Interaction,Thermaldestruction,1273.0,K,None,None
Laser-Material Interaction,Specificheat,880.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.12,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,2.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,8.5e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.88,dimensionless (absorptivity at 1064 nm),None,None
Laser-Material Interaction,Thermaldiffusivity,9.6e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.2,J/cm²,None,None
,Metric,1064,nm,None,None
