Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Manganese,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: manganese, laser cleaning, metal, non-ferrous, material properties",,,,,
# Last Modified: 2025-12-29,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,200,W,50,1000
Machine Setting,Scan Speed,500,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,2,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,50,%,10,90
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,694444.0,S/m,None,None
Material Characteristics,Electricalresistivity,1.44e-06,Ω·m,None,None
Material Characteristics,Fracturetoughness,18.0,MPa m^{1/2},None,None
Material Characteristics,Surfaceroughness,0.35,μm,None,None
Material Characteristics,Youngsmodulus,117.0,GPa,None,None
Material Characteristics,Oxidationresistance,923.0,K,None,None
Material Characteristics,Density,7.44,g/cm³,None,None
Material Characteristics,Hardness,2.75,GPa,None,None
Material Characteristics,Corrosionresistance,-1.185,V,None,None
Material Characteristics,Compressivestrength,310.0,MPa,None,None
Material Characteristics,Flexuralstrength,320.0,MPa,None,None
Material Characteristics,Tensilestrength,345.0,MPa,None,None
Material Characteristics,Porosity,0.0,fraction,None,None
Material Characteristics,Absorptivity,0.45,dimensionless,None,None
Material Characteristics,Boilingpoint,2334.0,K,None,None
Material Characteristics,Absorptioncoefficient,280000000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,1519.0,K,None,None
Material Characteristics,Vaporpressure,101325.0,Pa,None,None
Material Characteristics,Thermaldestructionpoint,1519.0,K,None,None
Material Characteristics,Reflectivity,0.65,,None,None
Material Characteristics,Thermalshockresistance,85.0,K,None,None
Material Characteristics,Laserdamagethreshold,1.25,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,14200000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.42,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.15,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.58,dimensionless (ratio),None,None
Laser-Material Interaction,Thermaldestructionpoint,1519.0,K,None,None
Laser-Material Interaction,Thermalshockresistance,0.8,MPa·m^0.5,None,None
Laser-Material Interaction,Vaporpressure,121.0,Pa,None,None
Laser-Material Interaction,Thermaldestruction,1519.0,K,None,None
Laser-Material Interaction,Specificheat,479.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.62,,None,None
Laser-Material Interaction,Thermalconductivity,7.82,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,21.7,10^{-6} K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.35,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,2.19e-06,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.05,J/cm²,None,None
,Metric,1064,nm,None,None
