Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,14300000.0,S/m,,
Material Characteristics,electricalResistivity,6.99e-08,Ω·m,,
Material Characteristics,fractureToughness,55.0,MPa√m,,
Material Characteristics,surfaceRoughness,0.12,μm,,
Material Characteristics,youngsModulus,200.0,GPa,,
Material Characteristics,oxidationResistance,1.65,dimensionless,,
Material Characteristics,density,8908.0,kg/m³,,
Material Characteristics,hardness,150.0,HV,,
Material Characteristics,corrosionResistance,0.005,mm/year,,
Material Characteristics,compressiveStrength,345.0,MPa,,
Material Characteristics,flexuralStrength,483.0,MPa,,
Material Characteristics,tensileStrength,455.0,MPa,,
Material Characteristics,porosity,0.0,fraction,,
Material Characteristics,absorptivity,0.37,dimensionless,,
Material Characteristics,boilingPoint,3186.0,K,,
Material Characteristics,absorptionCoefficient,5600000.0,m^{-1},,
Material Characteristics,meltingPoint,1728.0,K,,
Material Characteristics,vaporPressure,101325.0,Pa,,
Material Characteristics,thermalDestructionPoint,1728.0,K,,
Material Characteristics,reflectivity,0.63,dimensionless,,
Material Characteristics,thermalShockResistance,117.0,K,,
Material Characteristics,laserDamageThreshold,2.1,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,680000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.36,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,0.45,J/cm²,,
Laser-Material Interaction,reflectivity,0.68,dimensionless (ratio),,
Laser-Material Interaction,thermalDestructionPoint,1726.0,K,,
Laser-Material Interaction,thermalShockResistance,450.0,°C,,
Laser-Material Interaction,vaporPressure,1.33,Pa,,
Laser-Material Interaction,thermalDestruction,1728.0,K,,
Laser-Material Interaction,specificHeat,445.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.65,,,
Laser-Material Interaction,thermalConductivity,90.7,W/m·K,,
Laser-Material Interaction,thermalExpansion,1.33e-05,/K,,
Laser-Material Interaction,laserAbsorption,0.35,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,2.29e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,2.1,J/cm²,,
