Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Niobium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: niobium, laser cleaning, metal, non-ferrous, material properties",,,,,
# Last Modified: 2026-01-10,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,2000,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,60,%,10,90
Machine Setting,Energydensity,0.8,J/cm²,0.1,20.0
Machine Setting,Laserpower,100,W,1.0,120
Machine Setting,Laserpoweralternative,150,W,50,500
Machine Setting,Frequency,30,kHz,1,200
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,6802721.088435374,S/m,None,None
Material Characteristics,Electricalresistivity,1.52e-07,Ω·m,None,None
Material Characteristics,Fracturetoughness,59.0,MPa√m,None,None
Material Characteristics,Surfaceroughness,0.4,μm,None,None
Material Characteristics,Youngsmodulus,105.0,GPa,None,None
Material Characteristics,Oxidationresistance,573.0,K,None,None
Material Characteristics,Density,8.57,g/cm³,None,None
Material Characteristics,Hardness,60.0,HV,None,None
Material Characteristics,Corrosionresistance,0.005,mm/year,None,None
Material Characteristics,Compressivestrength,240.0,MPa,None,None
Material Characteristics,Flexuralstrength,310.0,MPa,None,None
Material Characteristics,Tensilestrength,275.0,MPa,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Absorptivity,0.42,dimensionless,None,None
Material Characteristics,Boilingpoint,4912.0,K,None,None
Material Characteristics,Absorptioncoefficient,610000.0,cm^{-1},None,None
Material Characteristics,Meltingpoint,2741.0,K,None,None
Material Characteristics,Vaporpressure,0.025,Pa,None,None
Material Characteristics,Thermaldestructionpoint,2750.0,K,None,None
Material Characteristics,Reflectivity,0.55,dimensionless (fraction),None,None
Material Characteristics,Thermalshockresistance,133.0,K,None,None
Material Characteristics,Laserdamagethreshold,2.1,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,4200000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.38,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.45,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.58,dimensionless (ratio),None,None
Laser-Material Interaction,Thermaldestructionpoint,2741.0,K,None,None
Laser-Material Interaction,Thermalshockresistance,380.0,W/m,None,None
Laser-Material Interaction,Vaporpressure,0.00133,Pa,None,None
Laser-Material Interaction,Thermaldestruction,2750.0,K,None,None
Laser-Material Interaction,Specificheat,265.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.7,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,53.7,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,7.1e-06,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.28,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,2.364e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.05,J/cm²,None,None
,Metric,1064,nm,None,None
