Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Mahogany,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: mahogany, laser cleaning, wood, hardwood, material properties",,,,,
# Last Modified: 2025-12-27,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,40,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,20,kHz,1,200
Machine Setting,Energydensity,2.5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,100,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,30,%,10,90
Machine Setting,Dwelltime,50,μs,0.2,200
Machine Setting,Power,50,W,10,200
Machine Setting,Scan Speed,2000,mm/s,10,5000
Machine Setting,Pulse Width,20,ns,0.1,1000
Machine Setting,Repetition Rate,40,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Fracturetoughness,0.35,MPa√m,None,None
Material Characteristics,Youngsmodulus,9.03,GPa,None,None
Material Characteristics,Oxidationresistance,0.78,dimensionless (relative resistance index),None,None
Material Characteristics,Density,560.0,kg/m³,None,None
Material Characteristics,Hardness,3558.0,N,None,None
Material Characteristics,Corrosionresistance,0.85,dimensionless (durability index),None,None
Material Characteristics,Compressivestrength,47.5,MPa,None,None
Material Characteristics,Flexuralstrength,82.7,MPa,None,None
Material Characteristics,Tensilestrength,96.5,MPa,None,None
Material Characteristics,Porosity,0.67,fraction,None,None
Material Characteristics,Laserdamagethreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.9,dimensionless,0.8,0.95
Laser-Material Interaction,Absorptioncoefficient,50000,m⁻¹,10000,100000
Laser-Material Interaction,Laserdamagethreshold,3,J/cm²,1,5
Laser-Material Interaction,Thermalshockresistance,1.5,MW/m,0.5,3
Laser-Material Interaction,Reflectivity,0.1,dimensionless,0.05,0.2
Laser-Material Interaction,Thermaldestructionpoint,500,K,450,550
Laser-Material Interaction,Vaporpressure,500,Pa,100,1000
Laser-Material Interaction,Thermaldestruction,553.0,K,None,None
Laser-Material Interaction,Specificheat,1340.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.11,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,0.15,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,4.8e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,2100000.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.35e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,1.25,J/cm²,None,None
,Metric,1064,nm,None,None
