Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Zirconia,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: zirconia, laser cleaning, ceramic, oxide, material properties",,,,,
# Last Modified: 2026-01-06,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,100,kHz,1,200
Machine Setting,Energydensity,5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,150,W,50,500
Machine Setting,Scan Speed,1000,mm/s,10,5000
Machine Setting,Pulse Width,50,ns,0.1,1000
Machine Setting,Repetition Rate,40,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,70,%,10,90
Material Characteristics,Youngsmodulus,210.0,GPa,None,None
Material Characteristics,Oxidationresistance,0.0,mg/(cm²·h),None,None
Material Characteristics,Density,5.68,g/cm³,None,None
Material Characteristics,Hardness,13.2,GPa,None,None
Material Characteristics,Corrosionresistance,0.0001,mm/year,None,None
Material Characteristics,Compressivestrength,2500.0,MPa,None,None
Material Characteristics,Flexuralstrength,1000.0,MPa,None,None
Material Characteristics,Tensilestrength,350.0,MPa,None,None
Material Characteristics,Fracturetoughness,5.5,MPa√m,None,None
Material Characteristics,Porosity,0.3,%,None,None
Material Characteristics,Electricalresistivity,1000000000000.0,Ω·m,None,None
Material Characteristics,Laserdamagethreshold,2.8,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.05,dimensionless,0.01,0.1
Laser-Material Interaction,Absorptioncoefficient,1000,m⁻¹,100,5000
Laser-Material Interaction,Laserdamagethreshold,10,J/cm²,1,20
Laser-Material Interaction,Thermalshockresistance,2.5,MW/m,1,4
Laser-Material Interaction,Reflectivity,0.2,dimensionless,0.1,0.3
Laser-Material Interaction,Thermaldestructionpoint,2988,K,2500,3200
Laser-Material Interaction,Vaporpressure,0.01,Pa,0.001,0.1
Laser-Material Interaction,Thermaldestruction,2988.0,K,None,None
Laser-Material Interaction,Specificheat,454.8,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.133,fraction,None,None
Laser-Material Interaction,Thermalconductivity,2.14,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,1.05e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.85,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,8.58e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,2.1,J/cm²,None,None
,Metric,1064,nm,None,None
