Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,0.02,ohm-m,,
Material Characteristics,fractureToughness,25.0,MPa√m,,
Material Characteristics,density,2.6,g/cm³,,
Material Characteristics,oxidationResistance,1400.0,°C,,
Material Characteristics,youngsModulus,240.0,GPa,,
Material Characteristics,hardness,20.5,GPa,,
Material Characteristics,compressiveStrength,420.0,MPa,,
Material Characteristics,tensileStrength,310.0,MPa,,
Material Characteristics,flexuralStrength,350.0,MPa,,
Material Characteristics,corrosionResistance,0.005,mm/year,,
Material Characteristics,laserDamageThreshold,3.2,J/cm²,,
Laser-Material Interaction,absorptivity,0.4,dimensionless,0.2,0.8
Laser-Material Interaction,absorptionCoefficient,1000000,m⁻¹,100000,10000000
Laser-Material Interaction,laserDamageThreshold,2,J/cm²,0.5,10
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,4
Laser-Material Interaction,reflectivity,0.6,dimensionless,0.1,0.9
Laser-Material Interaction,thermalDestructionPoint,1700,K,1400,2000
Laser-Material Interaction,vaporPressure,10,Pa,0.1,1000
Laser-Material Interaction,thermalDestruction,1473.0,K,,
Laser-Material Interaction,laserReflectivity,0.36,,,
Laser-Material Interaction,thermalExpansion,4.1e-06,K^{-1},,
Laser-Material Interaction,thermalConductivity,2.8,W/m·K,,
Laser-Material Interaction,specificHeat,780.0,J/(kg·K),,
Laser-Material Interaction,laserAbsorption,0.85,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,5.2e-06,m²/s,,
Laser-Material Interaction,ablationThreshold,3.2,J/cm²,,
