Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,0.0003,Ω·m,,
Material Characteristics,fractureToughness,4.6,MPa√m,,
Material Characteristics,youngsModulus,450.0,GPa,,
Material Characteristics,oxidationResistance,1600.0,°C,,
Material Characteristics,density,3.21,g/cm³,,
Material Characteristics,hardness,27.5,GPa,,
Material Characteristics,corrosionResistance,1000000.0,Ω·cm²,,
Material Characteristics,compressiveStrength,3900.0,MPa,,
Material Characteristics,flexuralStrength,450.0,MPa,,
Material Characteristics,tensileStrength,414.0,MPa,,
Laser-Material Interaction,porosity,0.005,dimensionless,0.0,0.05
Laser-Material Interaction,ablationThreshold,3.0,J/cm²,2.0,5.0
Laser-Material Interaction,thermalDestruction,3103.0,K,,
Laser-Material Interaction,specificHeat,671.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.204,dimensionless,,
Laser-Material Interaction,thermalConductivity,370.0,W/m·K,,
Laser-Material Interaction,thermalExpansion,4e-06,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.8,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,0.00012,m^2/s,,
Laser-Material Interaction,laserDamageThreshold,25.3,J/cm²,,
