# Yttria-Stabilized Zirconia Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: https://www.z-beam.com/materials/ceramic/technical/yttria-stabilized-zirconia-laser-cleaning
# Updated: 2025-12-16 | Version: 1.0
#
# Citation: Z-Beam (2025). Yttria-Stabilized Zirconia Laser Cleaning Dataset. Retrieved from https://www.z-beam.com/materials/ceramic/technical/yttria-stabilized-zirconia-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Yttria-Stabilized Zirconia,,,,,Material name
Basic,Info,Category,ceramic,,,,,Material category
Basic,Info,Subcategory,technical,,,,,Material subcategory
Basic,Info,Slug,yttria-stabilized-zirconia-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,80,W,1,120,,Machine setting: powerRange
Machine,Settings,wavelength,1064,nm,355,10640,,Machine setting: wavelength
Machine,Settings,spotSize,50,μm,0.1,500,,Machine setting: spotSize
Machine,Settings,repetitionRate,50,kHz,1,200,,Machine setting: repetitionRate
Machine,Settings,energyDensity,2,J/cm²,0.1,20,,Machine setting: energyDensity
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Machine setting: pulseWidth
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Machine setting: scanSpeed
Machine,Settings,passCount,3,passes,1,10,,Machine setting: passCount
Machine,Settings,overlapRatio,50,%,10,90,,Machine setting: overlapRatio
Property,material_characteristics,youngsModulus,210,GPa,40,679,scientific_literature,Material property: youngsModulus
Property,material_characteristics,oxidationResistance,0,mg/(cm²·h),0,2310,scientific_literature,Material property: oxidationResistance
Property,material_characteristics,corrosionResistance,1.2e-08,kg/m²·s,0.00047,262,scientific_literature,Material property: corrosionResistance
Property,material_characteristics,fractureToughness,5.7,MPa m^{1/2},0.56,5.7,scientific_literature,Material property: fractureToughness
Property,material_characteristics,porosity,0.5,%,0,30,scientific_literature,Material property: porosity
Property,material_characteristics,electricalResistivity,1000000000000,Ω·m,0,100000000000000,scientific_literature,Material property: electricalResistivity
Property,material_characteristics,compressiveStrength,2000,MPa,95,4090,scientific_literature,Material property: compressiveStrength
Property,material_characteristics,density,6,g/cm³,1.7,16.3,scientific_literature,Material property: density
Property,material_characteristics,hardness,12.5,GPa,6.7,3150,scientific_literature,Material property: hardness
Property,material_characteristics,tensileStrength,250,MPa,5,600,scientific_literature,Material property: tensileStrength
Property,material_characteristics,flexuralStrength,1050,MPa,45.6,1153,scientific_literature,Material property: flexuralStrength
Property,laser_material_interaction,thermalDiffusivity,9.1e-07,m²/s,0.000001,7.3e-05,scientific_literature,Material property: thermalDiffusivity
Property,laser_material_interaction,thermalConductivity,2,W/m·K,1.4,127,scientific_literature,Material property: thermalConductivity
Property,laser_material_interaction,ablationThreshold,2.1,J/cm²,0.57,4,scientific_literature,Material property: ablationThreshold
Property,laser_material_interaction,thermalExpansion,10.5,10^{-6} K^{-1},0.000003,1.1e-05,scientific_literature,Material property: thermalExpansion
Property,laser_material_interaction,laserAbsorption,0.15,dimensionless (absorptivity),0.35,2625,scientific_literature,Material property: laserAbsorption
Property,laser_material_interaction,laserDamageThreshold,12.5,J/cm²,1.6,20.9,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,specificHeat,480,J/(kg·K),250,2500,scientific_literature,Material property: specificHeat
Property,laser_material_interaction,thermalDestruction,2923,K,273,3900,scientific_literature,Material property: thermalDestruction
Property,laser_material_interaction,laserReflectivity,0.28,,0.05,0.4,scientific_literature,Material property: laserReflectivity
