Category,Property,Value,Unit,Min,Max
Material Characteristics,density,2.7,g/cm³,0.53,22.6
Material Characteristics,porosity,0,%,0.0,15.0
Material Characteristics,surfaceRoughness,0.8,μm,0.4,150
Material Characteristics,tensileStrength,90.0,MPa,3.0,3000.0
Material Characteristics,youngsModulus,70.0,GPa,5,600
Material Characteristics,hardness,0.2744,GPa,0.5,3500
Material Characteristics,flexuralStrength,95,MPa,2.5,1050.0
Material Characteristics,oxidationResistance,5,μm/year,200,1200
Material Characteristics,corrosionResistance,0.1,mm/year,1,10
Material Characteristics,compressiveStrength,90.0,MPa,,
Material Characteristics,fractureToughness,25.0,MPa m^{1/2},,
Material Characteristics,electricalResistivity,2.65e-08,Ω·m,,
Material Characteristics,boilingPoint,2792.0,K,,
Material Characteristics,electricalConductivity,37700000.0,S/m,,
Material Characteristics,meltingPoint,933.47,K,,
Laser-Material Interaction,thermalConductivity,237.0,W/(m·K),7.0,430
Laser-Material Interaction,thermalExpansion,23.1,×10^{-6}/K,0.5,33
Laser-Material Interaction,thermalDiffusivity,9.7,×10^{-5} m²/s,0.06,174
Laser-Material Interaction,specificHeat,900.0,J/(kg·K),100,2000
Laser-Material Interaction,thermalShockResistance,250,K,50,400
Laser-Material Interaction,laserReflectivity,0.92,,5,99.9
Laser-Material Interaction,absorptionCoefficient,1.2,×10^7 m^{-1},100000,50000000
Laser-Material Interaction,ablationThreshold,2.5,J/cm²,2.0,8.0
Laser-Material Interaction,laserDamageThreshold,1.8,J/cm²,0.1,20.0
Laser-Material Interaction,thermalDestruction,933.47,K,,
Laser-Material Interaction,laserAbsorption,0.06,dimensionless,,
Laser-Material Interaction,absorptivity,0.06,dimensionless,,
Laser-Material Interaction,reflectivity,0.95,dimensionless,,
Laser-Material Interaction,vaporPressure,101325.0,Pa,,
Laser-Material Interaction,thermalDestructionPoint,933.47,K,,
