Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Iridium,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: iridium, laser cleaning, metal, non-ferrous, material properties",,,,,
# Last Modified: 2026-01-10,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,200,μm,0.1,500
Machine Setting,Fluencethreshold,2.5,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,20,ns,0.1,1000
Machine Setting,Scanspeed,1500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Energydensity,2,J/cm²,0.1,20.0
Machine Setting,Laserpower,45,W,1.0,120
Machine Setting,Laserpoweralternative,100,W,50,500
Machine Setting,Frequency,50,kHz,1,200
,Crystallinestructure,FCC,crystal system,None,None
Material Characteristics,Electricalconductivity,21230000.0,S/m,None,None
Material Characteristics,Electricalresistivity,4.71e-08,Ω·m,None,None
Material Characteristics,Fracturetoughness,3.0,MPa√m,None,None
Material Characteristics,Surfaceroughness,0.05,μm,None,None
Material Characteristics,Youngsmodulus,528.0,GPa,None,None
Material Characteristics,Oxidationresistance,1673.0,K,None,None
Material Characteristics,Density,22560.0,kg/m³,None,None
Material Characteristics,Hardness,1960.0,MPa,None,None
Material Characteristics,Corrosionresistance,1.156,V,None,None
Material Characteristics,Compressivestrength,1400.0,MPa,None,None
Material Characteristics,Flexuralstrength,1050.0,MPa,None,None
Material Characteristics,Tensilestrength,1170.0,MPa,None,None
Material Characteristics,Porosity,0.0,%,None,None
Material Characteristics,Absorptivity,0.35,dimensionless,None,None
Material Characteristics,Boilingpoint,4701.0,K,None,None
Material Characteristics,Absorptioncoefficient,61700000.0,m^{-1},None,None
Material Characteristics,Meltingpoint,2719.0,K,None,None
Material Characteristics,Vaporpressure,101325.0,Pa,None,None
Material Characteristics,Thermaldestructionpoint,2719.0,K,None,None
Material Characteristics,Reflectivity,0.71,%,None,None
Material Characteristics,Thermalshockresistance,359.0,K,None,None
Material Characteristics,Laserdamagethreshold,2.8,J/cm²,None,None
Laser-Material Interaction,Absorptioncoefficient,47200000.0,m⁻¹,None,None
Laser-Material Interaction,Absorptivity,0.42,dimensionless,None,None
Laser-Material Interaction,Laserdamagethreshold,0.45,J/cm²,None,None
Laser-Material Interaction,Reflectivity,0.965,dimensionless (reflectance ratio),None,None
Laser-Material Interaction,Thermaldestructionpoint,2716.0,K,None,None
Laser-Material Interaction,Thermalshockresistance,1.8,MPa·m^0.5,None,None
Laser-Material Interaction,Vaporpressure,0.0001333,Pa,None,None
Laser-Material Interaction,Thermaldestruction,2719.0,K,None,None
Laser-Material Interaction,Specificheat,132.0,J/kg·K,None,None
Laser-Material Interaction,Laserreflectivity,0.67,dimensionless,None,None
Laser-Material Interaction,Thermalconductivity,147.0,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,6.8,×10^{-6} K^{-1},None,None
Laser-Material Interaction,Laserabsorption,0.12,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,4.98e-05,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,2.3,J/cm²,None,None
,Metric,1064,nm,None,None
