Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalResistivity,1200000000000.0,Ω·m,,
Material Characteristics,fractureToughness,2.5,MPa m^{1/2},,
Material Characteristics,youngsModulus,76.0,GPa,,
Material Characteristics,oxidationResistance,743.0,K,,
Material Characteristics,density,1.38,g/cm³,,
Material Characteristics,hardness,85.0,Shore D,,
Material Characteristics,corrosionResistance,0.95,dimensionless (resistance index),,
Material Characteristics,compressiveStrength,240.0,MPa,,
Material Characteristics,flexuralStrength,1050.0,MPa,,
Material Characteristics,tensileStrength,1380.0,MPa,,
Material Characteristics,laserDamageThreshold,1.2,J/cm²,,
Laser-Material Interaction,absorptivity,0.25,dimensionless,0.1,0.4
Laser-Material Interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,laserDamageThreshold,3.5,J/cm²,1.0,10.0
Laser-Material Interaction,thermalShockResistance,1.2,MW/m,0.5,2.0
Laser-Material Interaction,reflectivity,0.75,dimensionless,0.6,0.9
Laser-Material Interaction,thermalDestructionPoint,773,K,723,823
Laser-Material Interaction,vaporPressure,5,Pa,0.1,50
Laser-Material Interaction,thermalDestruction,673.0,K,,
Laser-Material Interaction,specificHeat,1180.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.12,,,
Laser-Material Interaction,thermalConductivity,0.3,W/m·K,,
Laser-Material Interaction,thermalExpansion,2.8e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,520.0,m^{-1},,
Laser-Material Interaction,thermalDiffusivity,1.65e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,2.3,J/cm²,,
