Category,Property,Value,Unit,Min,Max
Material Characteristics,youngsModulus,18.5,GPa,,
Material Characteristics,oxidationResistance,0.95,dimensionless (relative scale 0-1),,
Material Characteristics,density,1760.0,kg/m³,,
Material Characteristics,hardness,2.5,Mohs,,
Material Characteristics,corrosionResistance,0.92,dimensionless,,
Material Characteristics,compressiveStrength,10.3,MPa,,
Material Characteristics,flexuralStrength,4.2,MPa,,
Material Characteristics,tensileStrength,0.7,MPa,,
Material Characteristics,fractureToughness,0.42,MPa m^{0.5},,
Material Characteristics,laserDamageThreshold,1.2,J/cm²,,
Laser-Material Interaction,absorptivity,0.8,dimensionless,0.7,0.9
Laser-Material Interaction,absorptionCoefficient,500000,m⁻¹,100000,1000000
Laser-Material Interaction,laserDamageThreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,thermalShockResistance,1.5,MW/m,0.5,3.0
Laser-Material Interaction,reflectivity,0.2,dimensionless,0.1,0.3
Laser-Material Interaction,thermalDestructionPoint,800,K,600,1000
Laser-Material Interaction,vaporPressure,50,Pa,10,200
Laser-Material Interaction,thermalDestruction,773.0,K,,
Laser-Material Interaction,specificHeat,880.0,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.28,dimensionless,,
Laser-Material Interaction,thermalConductivity,0.72,W/m·K,,
Laser-Material Interaction,thermalExpansion,1.04e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.42,,,
Laser-Material Interaction,thermalDiffusivity,4.5e-07,m²/s,,
Laser-Material Interaction,ablationThreshold,1.8,J/cm²,,
