Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,3250000.0,S/m,,
Material Characteristics,electricalResistivity,5.5e-08,Ω·m,,
Material Characteristics,fractureToughness,2.0,MPa√m,,
Material Characteristics,surfaceRoughness,0.8,μm,,
Material Characteristics,youngsModulus,78.0,GPa,,
Material Characteristics,oxidationResistance,500.0,°C,,
Material Characteristics,density,13.31,g/cm³,,
Material Characteristics,hardness,160.0,HV,,
Material Characteristics,corrosionResistance,0.92,,,
Material Characteristics,compressiveStrength,241.0,MPa,,
Material Characteristics,flexuralStrength,380.0,MPa,,
Material Characteristics,tensileStrength,380.0,MPa,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,absorptivity,0.35,dimensionless,,
Material Characteristics,boilingPoint,4876.0,K,,
Material Characteristics,absorptionCoefficient,587000000.0,m^{-1},,
Material Characteristics,meltingPoint,2506.0,K,,
Material Characteristics,vaporPressure,0.0116,Pa,,
Material Characteristics,thermalDestructionPoint,2506.0,K,,
Material Characteristics,reflectivity,0.45,fraction,,
Material Characteristics,thermalShockResistance,479.0,K,,
Material Characteristics,laserDamageThreshold,3.8,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,3420000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.42,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,3.2,J/cm²,,
Laser-Material Interaction,reflectivity,0.56,dimensionless,,
Laser-Material Interaction,thermalDestructionPoint,2222.0,K,,
Laser-Material Interaction,thermalShockResistance,1.2,MW/m,,
Laser-Material Interaction,vaporPressure,0.00133,Pa,,
Laser-Material Interaction,thermalDestruction,2506.0,K,,
Laser-Material Interaction,specificHeat,144.2,J/(kg·K),,
Laser-Material Interaction,laserReflectivity,0.42,dimensionless,,
Laser-Material Interaction,thermalConductivity,23.0,W/m·K,,
Laser-Material Interaction,thermalExpansion,5.9,10^{-6}/K,,
Laser-Material Interaction,laserAbsorption,0.35,dimensionless,,
Laser-Material Interaction,thermalDiffusivity,1.222e-05,m²/s,,
Laser-Material Interaction,ablationThreshold,2.15,J/cm²,,
