Category,Property,Value,Unit,Min,Max
Machine Setting,Powerrange,100,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,100,μm,0.1,500
Machine Setting,Repetitionrate,50,kHz,1,200
Machine Setting,Energydensity,5,J/cm²,0.1,20.0
Machine Setting,Pulsewidth,10,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,3,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,100,W,50,300
Machine Setting,Scan Speed,1500,mm/s,10,5000
Machine Setting,Pulse Width,50,ns,0.1,1000
Machine Setting,Repetition Rate,50,kHz,1,200
Machine Setting,Energy Density,1.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,200,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,crystalline,crystal system,None,None
Material Characteristics,Fracturetoughness,1.05,MPa m^{1/2},None,None
Material Characteristics,Density,2650.0,kg/m³,None,None
Material Characteristics,Oxidationresistance,0.96,dimensionless (scale 0-1),None,None
Material Characteristics,Youngsmodulus,15000000000.0,Pa,None,None
Material Characteristics,Hardness,6.5,Mohs,None,None
Material Characteristics,Compressivestrength,124.0,MPa,None,None
Material Characteristics,Tensilestrength,4.8,MPa,None,None
Material Characteristics,Flexuralstrength,8.27,MPa,None,None
Material Characteristics,Corrosionresistance,0.92,dimensionless (normalized resistance index),None,None
Material Characteristics,Porosity,4.2,%,None,None
Material Characteristics,Laserdamagethreshold,0.85,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.85,dimensionless,0.7,0.95
Laser-Material Interaction,Absorptioncoefficient,1000000,m⁻¹,100000,10000000
Laser-Material Interaction,Laserdamagethreshold,2.5,J/cm²,1.0,5.0
Laser-Material Interaction,Thermalshockresistance,2.0,MW/m,1.0,3.0
Laser-Material Interaction,Reflectivity,0.15,dimensionless,0.05,0.3
Laser-Material Interaction,Thermaldestructionpoint,1273,K,1073,1473
Laser-Material Interaction,Vaporpressure,1.0,Pa,0.1,10.0
Laser-Material Interaction,Thermaldestruction,950.0,°C,None,None
Laser-Material Interaction,Laserreflectivity,0.32,,None,None
Laser-Material Interaction,Thermalexpansion,8.5e-06,K^{-1},None,None
Laser-Material Interaction,Thermalconductivity,1.7,W/m·K,None,None
Laser-Material Interaction,Specificheat,920.0,J/(kg·K),None,None
Laser-Material Interaction,Laserabsorption,0.68,dimensionless,None,None
Laser-Material Interaction,Thermaldiffusivity,1.25e-06,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,0.85,J/cm²,None,None
,Metric,1064,nm,None,None
