Category,Property,Value,Unit,Min,Max
# Dataset Version: 3.0,,,,,
# Dataset: Polycarbonate,,,,,
# License: CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/),,,,,
"# Keywords: polycarbonate, laser cleaning, plastic, thermoplastic, material properties",,,,,
# Last Modified: 2026-01-05,,,,,
"# Citations: ANSI Z136.1, ISO 11146, IEC 60825",,,,,
#,,,,,
Machine Setting,Powerrange,15,W,1.0,120
Machine Setting,Wavelength,1064,nm,355,10640
Machine Setting,Spotsize,50,μm,0.1,500
Machine Setting,Repetitionrate,20,kHz,1,200
Machine Setting,Fluencethreshold,0.8,J/cm²,0.3,4.5
Machine Setting,Pulsewidth,100,ns,0.1,1000
Machine Setting,Scanspeed,500,mm/s,10,5000
Machine Setting,Passcount,2,passes,1,10
Machine Setting,Overlapratio,50,%,10,90
Machine Setting,Power,50,W,20,200
Machine Setting,Scan Speed,500,mm/s,10,5000
Machine Setting,Pulse Width,10,ns,0.1,1000
Machine Setting,Repetition Rate,30,kHz,1,200
Machine Setting,Energy Density,0.5,J/cm²,0.1,20.0
Machine Setting,Spot Size,100,μm,0.1,500
Machine Setting,Pass Count,2,passes,1,10
Machine Setting,Overlap Ratio,60,%,10,90
,Crystallinestructure,amorphous,crystal system,None,None
Material Characteristics,Electricalresistivity,100000000000000.0,Ω·m,None,None
Material Characteristics,Fracturetoughness,2.3,MPa m^{1/2},None,None
Material Characteristics,Youngsmodulus,2.3,GPa,None,None
Material Characteristics,Oxidationresistance,18.0,vol% O2,None,None
Material Characteristics,Density,1.2,g/cm³,None,None
Material Characteristics,Hardness,118.0,Rockwell R,None,None
Material Characteristics,Corrosionresistance,0.93,,None,None
Material Characteristics,Compressivestrength,86.0,MPa,None,None
Material Characteristics,Flexuralstrength,83.0,MPa,None,None
Material Characteristics,Tensilestrength,66.0,MPa,None,None
Material Characteristics,Laserdamagethreshold,1.2,J/cm²,None,None
Laser-Material Interaction,Absorptivity,0.1,dimensionless,0.05,0.2
Laser-Material Interaction,Absorptioncoefficient,2000,m⁻¹,1000,5000
Laser-Material Interaction,Laserdamagethreshold,5,J/cm²,1,10
Laser-Material Interaction,Thermalshockresistance,0.8,MW/m,0.5,1.5
Laser-Material Interaction,Reflectivity,0.05,dimensionless,0.04,0.06
Laser-Material Interaction,Thermaldestructionpoint,673,K,600,700
Laser-Material Interaction,Vaporpressure,0.01,Pa,0.001,0.1
Laser-Material Interaction,Thermaldestruction,460.0,°C,None,None
Laser-Material Interaction,Specificheat,1170.0,J/(kg·K),None,None
Laser-Material Interaction,Laserreflectivity,0.051,%,None,None
Laser-Material Interaction,Thermalconductivity,0.2,W/m·K,None,None
Laser-Material Interaction,Thermalexpansion,6.8e-05,K^{-1},None,None
Laser-Material Interaction,Laserabsorption,94000.0,m^{-1},None,None
Laser-Material Interaction,Thermaldiffusivity,1.17e-07,m²/s,None,None
Laser-Material Interaction,Ablationthreshold,0.25,J/cm²,None,None
,Metric,1064,nm,None,None
