# Stainless Steel 316 Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/metal/alloy/stainless-steel-316-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Stainless Steel 316 Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/metal/alloy/stainless-steel-316-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Stainless Steel 316,,,,,Material name
Basic,Info,Category,metal,,,,,Material category
Basic,Info,Subcategory,alloy,,,,,Material subcategory
Basic,Info,Slug,stainless-steel-316-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for metal oxide removal
Machine,Settings,wavelength,1064,nm,355,10640,,Near-IR wavelength for optimal metal absorption
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for effective cleaning resolution
Machine,Settings,repetitionRate,50,kHz,1,200,,Pulse frequency for controlled cleaning
Machine,Settings,energyDensity,2.5,J/cm²,0.1,20,,Energy per unit area for oxide removal
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Pulse duration for minimal heat-affected zone
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Beam travel speed for uniform treatment
Machine,Settings,passCount,2,passes,1,10,,Number of cleaning cycles for complete removal
Machine,Settings,overlapRatio,50,%,10,90,,Beam overlap for consistent coverage
Machine,Settings,power,100,W,20,1000,,Typical range for industrial fiber lasers cleaning metals like SS316; starting at 100 W avoids overheating due to SS316's reflectivity (~65% at 1064 nm); max limited to prevent melting (threshold ~500-1000 W depending on pulse); source: IPG Photonics YLR series specs and Anisimov et al. (2018) in Optics Express.
Machine,Settings,scan_speed,2000,mm/s,10,5000,,"Effective range for contamination removal; slower (100-1000 mm/s) for heavy rust/oil, faster (2000-5000 mm/s) for light contaminants; 2000 mm/s optimal for SS316 surface prep balancing efficiency and minimal HAZ; source: Laserax equipment manuals and industry standards from SPIE proceedings (2020)."
Machine,Settings,pulse_width,50,ns,0.1,1000,,Nanosecond regime standard for industrial cleaning to ablate contaminants without deep substrate penetration; 50 ns recommended for SS316 to minimize heat-affected zone (HAZ <10 μm) given its thermal conductivity (16 W/m·K); picosecond (ps) or femtosecond (fs) for ultra-precision but costlier; source: Laser physics studies by Kunze et al. (2019) in Applied Surface Science.
Machine,Settings,repetition_rate,50,kHz,1,200,,"Typical for pulsed cleaning; 20-50 kHz for SS316 to control heat accumulation (high freq increases temp rise); 50 kHz balances speed and safety; trade-off: higher rates speed up process but risk thermal damage; source: Academic literature, e.g., Pou et al. (2011) in Journal of Cleaner Production."
Machine,Settings,energy_density,0.5,J/cm²,0.1,20,,Fluence range for safe ablation of contaminants on metals; SS316 damage threshold ~1.5-2.5 J/cm² for ns pulses at 1064 nm; 0.5 J/cm² recommended for cleaning without substrate melting (mp ~1400°C); source: Ablation threshold studies by Lorenz et al. (2017) in Applied Physics A.
Machine,Settings,spot_size,100,μm,0.1,500,,"Beam diameter range for focused cleaning; smaller (20-50 μm) for fine details, larger (100-200 μm) for broad areas; 100 μm recommended for uniform SS316 surface prep; source: Equipment specs from Coherent and Trumpf lasers, per industry case studies."
Machine,Settings,pass_count,2,passes,1,10,,"Single pass for light contamination, multi-pass (2-5) for heavy layers; 2 passes typical for complete SS316 cleaning without excessive wear; source: Industry practice from case studies in Metal Finishing Journal (2021) and manufacturer guidelines."
Machine,Settings,overlap_ratio,60,%,10,90,,"Ensures uniform coverage; 30-50% for speed, 60-80% for thoroughness on reflective SS316; 60% recommended to avoid gaps while minimizing passes; source: Process optimization studies by Zhou et al. (2020) in Optics and Lasers in Engineering."
Property,material_characteristics,density,8,g/cm³,,,,Material property: density
Property,material_characteristics,porosity,0,%,,,,Material property: porosity
Property,material_characteristics,surfaceRoughness,0.8,μm,,,,Material property: surfaceRoughness
Property,material_characteristics,tensileStrength,520,MPa,,,,Material property: tensileStrength
Property,material_characteristics,youngsModulus,193,GPa,,,,Material property: youngsModulus
Property,material_characteristics,hardness,2.17,GPa,,,,Material property: hardness
Property,material_characteristics,flexuralStrength,550,MPa,,,,Material property: flexuralStrength
Property,material_characteristics,oxidationResistance,8,μm/year,,,,Material property: oxidationResistance
Property,material_characteristics,corrosionResistance,0.75,mm/year,,,,Material property: corrosionResistance
Property,material_characteristics,compressiveStrength,520,MPa,,,,Material property: compressiveStrength
Property,material_characteristics,fractureToughness,120,MPa m^{1/2},,,,Material property: fractureToughness
Property,material_characteristics,electricalResistivity,7.4e-7,Ω·m,,,,Material property: electricalResistivity
Property,material_characteristics,electricalConductivity,1351000,S/m,,,scientific_literature,Material property: electricalConductivity
Property,material_characteristics,boilingPoint,3000,K,,,scientific_literature,Material property: boilingPoint
Property,material_characteristics,meltingPoint,1390,°C,,,scientific_literature,Material property: meltingPoint
Property,laser_material_interaction,thermalDestruction,1673,K,,,,Material property: thermalDestruction
Property,laser_material_interaction,laserAbsorption,0.35,dimensionless,,,,Material property: laserAbsorption
Property,laser_material_interaction,laserDamageThreshold,2.1,J/cm²,,,scientific_literature,Material property: laserDamageThreshold
Property,laser_material_interaction,ablationThreshold,1.25,J/cm²,,,scientific_literature,Material property: ablationThreshold
Property,laser_material_interaction,thermalDiffusivity,0.00000405,m²/s,,,scientific_literature,Material property: thermalDiffusivity
Property,laser_material_interaction,thermalExpansion,0.000016,K^{-1},,,scientific_literature,Material property: thermalExpansion
Property,laser_material_interaction,specificHeat,500,J/(kg·K),,,scientific_literature,Material property: specificHeat
Property,laser_material_interaction,thermalConductivity,16.3,W/m·K,,,scientific_literature,Material property: thermalConductivity
Property,laser_material_interaction,laserReflectivity,0.62,,,,scientific_literature,Material property: laserReflectivity
Property,laser_material_interaction,vaporPressure,101325,Pa,,,scientific_literature,Material property: vaporPressure
Property,laser_material_interaction,thermalDestructionPoint,1399,°C,,,scientific_literature,Material property: thermalDestructionPoint
Property,laser_material_interaction,absorptionCoefficient,33000000,m^{-1},,,scientific_literature,Material property: absorptionCoefficient
Property,laser_material_interaction,thermalShockResistance,119,K,,,scientific_literature,Material property: thermalShockResistance
Property,laser_material_interaction,reflectivity,0.62,fraction,,,scientific_literature,Material property: reflectivity
Property,laser_material_interaction,absorptivity,0.37,dimensionless,,,scientific_literature,Material property: absorptivity
