Category,Property,Value,Unit,Min,Max
Material Characteristics,electricalConductivity,971000.0,S/m,,
Material Characteristics,electricalResistivity,1.03e-06,Ω·m,,
Material Characteristics,fractureToughness,95.0,MPa m^{1/2},,
Material Characteristics,surfaceRoughness,1.6,μm,,
Material Characteristics,youngsModulus,205.0,GPa,,
Material Characteristics,oxidationResistance,1177.0,°C,,
Material Characteristics,density,8430.0,kg/m³,,
Material Characteristics,hardness,170.0,HV,,
Material Characteristics,corrosionResistance,0.005,mm/year,,
Material Characteristics,compressiveStrength,1172.0,MPa,,
Material Characteristics,flexuralStrength,1310.0,MPa,,
Material Characteristics,tensileStrength,620.0,MPa,,
Material Characteristics,porosity,0.0,%,,
Material Characteristics,absorptivity,0.35,dimensionless,,
Material Characteristics,boilingPoint,3000.0,K,,
Material Characteristics,absorptionCoefficient,42000000.0,m^{-1},,
Material Characteristics,meltingPoint,1320.0,°C,,
Material Characteristics,vaporPressure,0.0,Pa,,
Material Characteristics,thermalDestructionPoint,1563.0,K,,
Material Characteristics,reflectivity,0.65,%,,
Material Characteristics,thermalShockResistance,270.0,K,,
Material Characteristics,laserDamageThreshold,2.8,J/cm²,,
Laser-Material Interaction,absorptionCoefficient,3800000.0,m⁻¹,,
Laser-Material Interaction,absorptivity,0.37,dimensionless,,
Laser-Material Interaction,laserDamageThreshold,2.1,J/cm²,,
Laser-Material Interaction,reflectivity,0.62,dimensionless,,
Laser-Material Interaction,thermalDestructionPoint,1623.0,K,,
Laser-Material Interaction,thermalShockResistance,275.0,°C,,
Laser-Material Interaction,vaporPressure,1.33e-07,Pa,,
Laser-Material Interaction,thermalDestruction,1627.0,K,,
Laser-Material Interaction,specificHeat,444.0,J/kg·K,,
Laser-Material Interaction,laserReflectivity,0.65,dimensionless,,
Laser-Material Interaction,thermalConductivity,14.9,W/m·K,,
Laser-Material Interaction,thermalExpansion,1.29e-05,K^{-1},,
Laser-Material Interaction,laserAbsorption,0.35,,,
Laser-Material Interaction,thermalDiffusivity,3.2e-06,m²/s,,
Laser-Material Interaction,ablationThreshold,1.1,J/cm²,,
