# Rubber Laser Cleaning Dataset
# License: CC-BY-4.0
# URL: https://creativecommons.org/licenses/by/4.0/
# Source: Z-Beam Laser Cleaning Research Lab
# Contact: info@z-beam.com
# Dataset: http://localhost:3000/materials/composite/fiber-reinforced/rubber-laser-cleaning
# Updated: 2025-12-22 | Version: 1.0
#
# Citation: Z-Beam (2025). Rubber Laser Cleaning Dataset. Retrieved from http://localhost:3000/materials/composite/fiber-reinforced/rubber-laser-cleaning
#
Field,Category,Property,Value,Unit,Min,Max,Source,Description
Basic,Info,Name,Rubber,,,,,Material name
Basic,Info,Category,composite,,,,,Material category
Basic,Info,Subcategory,fiber-reinforced,,,,,Material subcategory
Basic,Info,Slug,rubber-laser-cleaning,,,,,URL identifier
Machine,Settings,powerRange,100,W,1,120,,Optimal average power for rubber cleaning without thermal damage
Machine,Settings,wavelength,1064,nm,355,10640,,Near-infrared wavelength for optimal rubber absorption and minimal substrate damage
Machine,Settings,spotSize,50,μm,0.1,500,,Beam spot diameter for precise rubber removal with adequate cleaning area
Machine,Settings,repetitionRate,50,kHz,1,200,,Optimal repetition rate for efficient rubber cleaning with good process control
Machine,Settings,energyDensity,5.1,J/cm²,0.1,20,,Fluence threshold for effective rubber ablation while preserving substrate integrity
Machine,Settings,pulseWidth,10,ns,0.1,1000,,Nanosecond pulse duration for effective rubber ablation with controlled thermal effects
Machine,Settings,scanSpeed,500,mm/s,10,5000,,Optimal scanning speed for uniform rubber removal without excessive heat accumulation
Machine,Settings,passCount,3,passes,1,10,,Recommended number of passes for complete rubber removal with process control
Machine,Settings,overlapRatio,50,%,10,90,,Optimal beam overlap for uniform rubber removal without excessive processing time
Machine,Settings,power,50,W,20,150,,Low power to prevent thermal degradation of rubber (low melting point ~100-200°C); typical range from industrial fiber lasers for polymers. Recommended start at 50W for light contamination. Source: IPG Photonics specs for cleaning delicate substrates; academic review in Optics and Lasers in Engineering (2018) on polymer ablation.
Machine,Settings,scan_speed,5000,mm/s,10,5000,,"High speeds minimize heat accumulation on low-thermal-conductivity rubber; slower for heavy contamination (1000-3000 mm/s), faster for light (5000-10000 mm/s). Recommended 5000 mm/s for balance. Source: Industry standards from Laserax equipment manuals; case studies in Journal of Cleaner Production (2020) for surface prep."
